item_url,ts,top_buy_avg,buy_count,top_sell_avg,sell_count,platform,weekly_volume_est
vectis_prime_stock,2025-08-13T18:42:30Z,10.0,1,13.0,18,pc,71
stunning_speed,2025-08-13T18:42:31Z,,0,2.333,23,pc,17
primed_continuity,2025-08-13T18:42:31Z,95.333,21,49.0,61,pc,333
bo_prime_handle,2025-08-13T18:42:33Z,11.0,7,21.0,7,pc,103
crash_course,2025-08-13T18:42:34Z,,0,3.0,26,pc,13
vital_systems_bypass,2025-08-13T18:42:34Z,,0,200.0,1,pc,5
singularity,2025-08-13T18:42:35Z,2.0,1,7.667,11,pc,8
lethal_momentum,2025-08-13T18:42:36Z,,0,6.333,23,pc,84
primed_bane_of_infested,2025-08-13T18:42:37Z,82.333,10,58.0,26,pc,12
primed_bane_of_corpus,2025-08-13T18:42:38Z,50.0,2,17.0,63,pc,18
carrier_prime_blueprint,2025-08-13T18:42:39Z,6.0,1,7.667,20,pc,112
vulpine_mask,2025-08-13T18:42:40Z,,0,1.0,28,pc,14
primed_bane_of_grineer,2025-08-13T18:42:41Z,88.333,16,48.333,35,pc,38
vectis_prime_barrel,2025-08-13T18:42:42Z,8.667,3,12.333,20,pc,83
tactical_pump,2025-08-13T18:42:43Z,,0,3.0,12,pc,12
arcane_menticide_helmet,2025-08-13T18:42:44Z,80.0,2,204.667,11,pc,10
arcane_aurora_helmet,2025-08-13T18:42:45Z,80.0,1,150.0,13,pc,12
soma_prime_blueprint,2025-08-13T18:42:46Z,5.0,2,6.333,19,pc,81
unleashed,2025-08-13T18:42:46Z,,0,4.0,10,pc,8
vasto_prime_barrel,2025-08-13T18:42:47Z,3.0,1,7.333,17,pc,122
arcane_chorus_helmet,2025-08-13T18:42:48Z,126.667,5,290.0,10,pc,9
vasto_prime_blueprint,2025-08-13T18:42:49Z,5.0,1,6.667,14,pc,94
entropy_flight,2025-08-13T18:42:50Z,,0,8.0,14,pc,7
saryn_prime_set,2025-08-13T18:42:50Z,78.333,21,90.0,46,pc,709
poppin_vert,2025-08-13T18:42:52Z,3.5,2,15.667,7,pc,7
magus_repair,2025-08-13T18:42:52Z,64.0,9,7.667,22,pc,82
magus_glitch,2025-08-13T18:42:53Z,76.667,9,18.333,11,pc,25
perfect_balance,2025-08-13T18:42:54Z,51.0,5,20.667,7,pc,8
strain_consume,2025-08-13T18:42:55Z,5.0,1,9.667,23,pc,28
zaw_riven_mod_(veiled),2025-08-13T18:42:56Z,,0,2.0,25,pc,182
wolf_sledge_blueprint,2025-08-13T18:42:57Z,,0,14.0,9,pc,16
magus_overload,2025-08-13T18:42:58Z,83.333,9,81.667,9,pc,7
molecular_fission,2025-08-13T18:42:58Z,2.0,1,10.0,33,pc,117
wolf_sledge_motor,2025-08-13T18:42:59Z,,0,13.333,14,pc,22
wild_frenzy,2025-08-13T18:43:00Z,3.5,2,9.0,22,pc,19
napalm_grenades,2025-08-13T18:43:01Z,,0,9.333,21,pc,13
tipedo_prime_handle,2025-08-13T18:43:02Z,11.667,4,16.0,14,pc,296
stradavar_prime_set,2025-08-13T18:43:03Z,15.0,4,30.0,34,pc,168
equinox_prime_blueprint,2025-08-13T18:43:04Z,4.5,2,9.0,30,pc,591
bronco_prime_barrel,2025-08-13T18:43:05Z,1.0,3,3.0,18,pc,228
war_hilt,2025-08-13T18:43:06Z,,0,1.0,14,pc,19
nova_prime_systems_blueprint,2025-08-13T18:43:07Z,9.0,1,10.667,30,pc,328
frost_prime_blueprint,2025-08-13T18:43:08Z,33.333,10,49.0,14,pc,244
bronco_prime_blueprint,2025-08-13T18:43:09Z,,0,3.333,7,pc,60
astral_twilight,2025-08-13T18:43:10Z,,0,7.333,49,pc,257
snap_shot,2025-08-13T18:43:11Z,,0,5.0,9,pc,4
burston_prime_receiver,2025-08-13T18:43:12Z,,0,2.0,18,pc,140
fang_prime_blade,2025-08-13T18:43:13Z,,0,1.667,12,pc,88
vauban_prime_neuroptics_blueprint,2025-08-13T18:43:14Z,30.0,8,35.667,24,pc,305
hikou_prime_stars,2025-08-13T18:43:15Z,,0,7.667,9,pc,106
intruder,2025-08-13T18:43:16Z,,0,3.667,7,pc,7
prisma_angstrum,2025-08-13T18:43:17Z,47.0,10,63.333,21,pc,39
phaedra_stock,2025-08-13T18:43:18Z,5.667,4,16.333,6,pc,55
scorch,2025-08-13T18:43:18Z,4.0,2,10.0,39,pc,207
entropy_spike,2025-08-13T18:43:19Z,,0,9.667,10,pc,9
eleventh_storm,2025-08-13T18:43:20Z,,0,3.333,17,pc,17
nova_prime_neuroptics_blueprint,2025-08-13T18:43:21Z,8.5,2,12.333,18,pc,325
nova_prime_chassis_blueprint,2025-08-13T18:43:22Z,45.667,8,60.0,11,pc,367
prism_guard,2025-08-13T18:43:24Z,2.0,1,18.333,24,pc,112
trick_mag,2025-08-13T18:43:25Z,,0,6.0,6,pc,18
nova_prime_blueprint,2025-08-13T18:43:26Z,11.333,3,17.333,18,pc,374
deceptive_bond,2025-08-13T18:43:27Z,,0,9.667,11,pc,8
frost_prime_neuroptics_blueprint,2025-08-13T18:43:28Z,4.333,3,8.333,27,pc,196
arcane_squall_helmet,2025-08-13T18:43:29Z,150.0,5,363.333,10,pc,7
calculated_redirection,2025-08-13T18:43:30Z,12.5,2,1.0,24,pc,27
charged_shell,2025-08-13T18:43:31Z,,0,2.667,26,pc,32
cleanse_corpus,2025-08-13T18:43:32Z,,0,3.333,15,pc,7
searing_steel,2025-08-13T18:43:33Z,10.5,2,69.333,4,pc,13
accelerated_deflection,2025-08-13T18:43:33Z,,0,1.667,23,pc,10
clashing_forest,2025-08-13T18:43:34Z,,0,2.667,25,pc,9
primal_rage,2025-08-13T18:43:35Z,4.667,3,14.667,11,pc,84
celestial_stomp,2025-08-13T18:43:36Z,3.0,3,15.333,12,pc,22
secura_penta,2025-08-13T18:43:37Z,23.333,9,40.333,8,pc,97
razor_shot,2025-08-13T18:43:38Z,,0,3.667,10,pc,11
creeping_terrify,2025-08-13T18:43:39Z,2.0,1,13.667,23,pc,31
trinity_prime_blueprint,2025-08-13T18:43:40Z,11.333,4,13.667,19,pc,208
grim_fury,2025-08-13T18:43:40Z,,0,4.333,14,pc,8
ayatan_orta_sculpture,2025-08-13T18:43:41Z,3.333,6,3.667,36,pc,648
energy_channel,2025-08-13T18:43:42Z,,0,1.0,18,pc,13
hallowed_reckoning,2025-08-13T18:43:43Z,3.5,2,19.333,9,pc,13
convulsion,2025-08-13T18:43:44Z,,0,1.0,21,pc,12
arcane_fury,2025-08-13T18:43:45Z,113.333,27,6.0,106,pc,811
rapid_resilience,2025-08-13T18:43:46Z,,0,3.667,18,pc,12
pistol_pestilence,2025-08-13T18:43:47Z,3.333,3,5.0,36,pc,278
primed_morphic_transformer,2025-08-13T18:43:48Z,71.667,7,40.0,29,pc,22
frail_momentum,2025-08-13T18:43:49Z,2.0,1,2.0,46,pc,15
pathogen_rounds,2025-08-13T18:43:50Z,,0,5.0,26,pc,68
arcane_aegis,2025-08-13T18:43:51Z,166.333,42,7.0,74,pc,617
sudden_impact,2025-08-13T18:43:52Z,,0,7.667,5,pc,6
arcane_consequence,2025-08-13T18:43:52Z,10.0,1,3.0,21,pc,24
tempered_blade,2025-08-13T18:43:53Z,,0,3.0,13,pc,7
smite_corpus,2025-08-13T18:43:54Z,,0,4.0,16,pc,12
arcane_energize,2025-08-13T18:43:55Z,200.0,51,11.0,202,pc,1256
fanged_fusillade,2025-08-13T18:43:57Z,,0,8.333,18,pc,24
gladiator_resolve,2025-08-13T18:43:58Z,2.0,1,3.667,33,pc,53
ghost,2025-08-13T18:43:59Z,,0,1.333,12,pc,12
rime_rounds,2025-08-13T18:44:00Z,15.333,7,27.667,25,pc,348
vulkar_wraith,2025-08-13T18:44:01Z,31.667,6,83.333,6,pc,15
ayatan_piv_sculpture,2025-08-13T18:44:02Z,1.667,4,4.0,26,pc,282
negation_swarm,2025-08-13T18:44:03Z,3.5,2,9.667,18,pc,13
blunderbuss,2025-08-13T18:44:04Z,,0,8.0,13,pc,9
sybaris_prime_barrel,2025-08-13T18:44:04Z,14.0,5,29.0,10,pc,123
centaur_aegis,2025-08-13T18:44:05Z,7.0,1,10.0,10,pc,90
cephalon_suda_augment_mod,2025-08-13T18:44:06Z,5.0,1,11.333,5,pc,17
banshee_prime_chassis_blueprint,2025-08-13T18:44:07Z,9.667,3,29.667,11,pc,232
chilling_grasp,2025-08-13T18:44:08Z,,0,2.0,22,pc,11
wukong_prime_chassis_blueprint,2025-08-13T18:44:09Z,6.333,7,9.333,31,pc,947
blazing_steel,2025-08-13T18:44:10Z,3.5,2,4.333,11,pc,10
fired_up,2025-08-13T18:44:11Z,,0,3.0,22,pc,62
shattering_storm,2025-08-13T18:44:12Z,,0,8.667,17,pc,152
sense_danger,2025-08-13T18:44:13Z,,0,3.0,12,pc,8
bullet_dance,2025-08-13T18:44:14Z,,0,24.667,26,pc,52
twin_vipers_wraith_blueprint,2025-08-13T18:44:14Z,,0,16.667,3,pc,15
split_chamber,2025-08-13T18:44:15Z,,0,3.0,44,pc,93
north_wind,2025-08-13T18:44:16Z,,0,2.0,20,pc,8
shotgun_scavenger,2025-08-13T18:44:17Z,,0,10.0,11,pc,8
synoid_gammacor,2025-08-13T18:44:18Z,16.667,4,31.667,12,pc,116
helios_prime_set,2025-08-13T18:44:19Z,36.333,10,46.667,34,pc,298
rakta_ballistica,2025-08-13T18:44:20Z,10.0,3,23.667,12,pc,60
hydroid_prime_neuroptics_blueprint,2025-08-13T18:44:21Z,6.0,3,17.333,17,pc,253
greedy_pull,2025-08-13T18:44:21Z,4.667,5,15.0,11,pc,80
silva_and_aegis_prime_set,2025-08-13T18:44:22Z,20.333,5,39.667,29,pc,98
sanctuary,2025-08-13T18:44:23Z,27.5,2,3.0,15,pc,8
tether_grenades,2025-08-13T18:44:24Z,,0,1.667,15,pc,8
aviator,2025-08-13T18:44:25Z,,0,3.0,18,pc,43
swooping_falcon,2025-08-13T18:44:26Z,,0,3.667,20,pc,16
constitution,2025-08-13T18:44:27Z,5.667,4,10.0,39,pc,295
smite_infusion,2025-08-13T18:44:28Z,3.0,2,14.333,17,pc,16
kavasa_prime_kubrow_collar_set,2025-08-13T18:44:29Z,17.5,2,29.333,13,pc,21
latron_prime_set,2025-08-13T18:44:29Z,89.667,10,98.333,26,pc,447
lex_prime_set,2025-08-13T18:44:30Z,5.333,4,8.333,24,pc,416
odonata_prime_set,2025-08-13T18:44:31Z,29.667,5,41.0,35,pc,139
gun_glide,2025-08-13T18:44:32Z,,0,3.0,12,pc,7
double_tap,2025-08-13T18:44:33Z,5.0,6,27.0,13,pc,136
final_act,2025-08-13T18:44:34Z,10.0,1,15.667,5,pc,4
final_tap,2025-08-13T18:44:35Z,,0,109.667,3,pc,7
hydraulic_chamber,2025-08-13T18:44:36Z,,0,55.0,2,pc,10
hydraulic_gauge,2025-08-13T18:44:36Z,10.0,1,15.0,1,pc,6
narrow_barrel,2025-08-13T18:44:37Z,,0,5.333,10,pc,17
strun_wraith_barrel,2025-08-13T18:44:38Z,8.0,2,15.0,5,pc,51
eidolon_zenurik_lens,2025-08-13T18:44:39Z,14.0,2,20.0,8,pc,25
destreza_prime_handle,2025-08-13T18:44:39Z,,0,6.667,18,pc,77
enhanced_durability,2025-08-13T18:44:40Z,,0,4.333,13,pc,7
holster_amp,2025-08-13T18:44:41Z,3.5,2,18.333,13,pc,34
arcane_strike,2025-08-13T18:44:42Z,35.0,19,4.0,62,pc,342
sinister_reach,2025-08-13T18:44:43Z,,0,2.333,18,pc,29
vectis_prime_set,2025-08-13T18:44:44Z,70.667,8,90.0,25,pc,87
carving_mantis,2025-08-13T18:44:45Z,,0,6.0,17,pc,32
primed_pack_leader,2025-08-13T18:44:46Z,111.667,15,75.333,24,pc,58
arcane_nullifier,2025-08-13T18:44:47Z,47.333,7,5.0,27,pc,183
rhino_prime_set,2025-08-13T18:44:48Z,59.0,19,69.333,73,pc,456
sicarus_prime_set,2025-08-13T18:44:49Z,32.0,4,59.667,28,pc,117
grinloked,2025-08-13T18:44:50Z,,0,190.0,3,pc,4
arcane_victory,2025-08-13T18:44:50Z,5.667,3,1.667,32,pc,15
hastened_steps,2025-08-13T18:44:51Z,10.0,1,80.0,1,pc,8
boltor_prime_receiver,2025-08-13T18:44:52Z,,0,5.333,17,pc,156
boltor_prime_stock,2025-08-13T18:44:53Z,5.0,1,9.667,17,pc,183
synoid_heliocor,2025-08-13T18:44:53Z,18.333,8,35.0,11,pc,106
elytron_systems_blueprint,2025-08-13T18:44:54Z,,0,31.667,4,pc,5
steel_meridian_augment_mod,2025-08-13T18:44:55Z,5.0,1,8.667,8,pc,23
shadow_harvest,2025-08-13T18:44:56Z,10.0,1,133.0,2,pc,4
tigris_prime_barrel,2025-08-13T18:44:57Z,,0,4.0,18,pc,47
eject_magazine,2025-08-13T18:44:57Z,,0,2.333,16,pc,13
burning_wasp,2025-08-13T18:44:58Z,,0,1.667,18,pc,8
sharpened_bullets,2025-08-13T18:44:59Z,,0,7.0,18,pc,31
soma_prime_receiver,2025-08-13T18:45:00Z,10.0,1,12.333,22,pc,177
reaping_spiral,2025-08-13T18:45:01Z,,0,2.0,27,pc,28
soma_prime_stock,2025-08-13T18:45:02Z,26.0,4,36.0,9,pc,180
strafing_slide,2025-08-13T18:45:03Z,,0,4.0,6,pc,10
scimitar_set,2025-08-13T18:45:04Z,5.0,2,13.333,26,pc,33
cataclysmic_continuum,2025-08-13T18:45:05Z,3.5,2,11.333,14,pc,15
braton_prime_set,2025-08-13T18:45:05Z,6.667,9,6.333,61,pc,436
silva_and_aegis_prime_hilt,2025-08-13T18:45:07Z,1.0,1,6.667,10,pc,51
hydroid_prime_chassis_blueprint,2025-08-13T18:45:08Z,4.667,4,8.0,22,pc,227
aklex_prime_blueprint,2025-08-13T18:45:09Z,,0,6.667,22,pc,63
aklex_prime_set,2025-08-13T18:45:10Z,35.667,5,50.0,21,pc,111
ballistica_prime_blueprint,2025-08-13T18:45:11Z,6.5,2,15.667,13,pc,92
tranquil_cleave,2025-08-13T18:45:12Z,,0,3.667,26,pc,23
link_vitality,2025-08-13T18:45:13Z,32.0,5,4.0,23,pc,45
pack_leader,2025-08-13T18:45:14Z,,0,3.0,15,pc,8
soul_survivor,2025-08-13T18:45:14Z,2.0,2,11.0,18,pc,8
thumper,2025-08-13T18:45:15Z,,0,7.333,10,pc,15
rush,2025-08-13T18:45:16Z,,0,2.333,17,pc,13
infected_clip,2025-08-13T18:45:17Z,,0,1.333,15,pc,10
cleanse_infested,2025-08-13T18:45:18Z,,0,3.0,15,pc,7
blaze,2025-08-13T18:45:19Z,23.333,13,40.0,31,pc,123
vacuum,2025-08-13T18:45:20Z,,0,3.667,15,pc,8
energy_generator,2025-08-13T18:45:21Z,33.333,7,49.0,15,pc,95
frost_jaw,2025-08-13T18:45:21Z,4.0,2,7.0,43,pc,107
shock_collar,2025-08-13T18:45:22Z,10.0,3,26.667,25,pc,114
thrash_landing,2025-08-13T18:45:23Z,3.5,2,63.5,2,pc,7
motus_impact,2025-08-13T18:45:24Z,,0,4.0,11,pc,8
aero_vantage,2025-08-13T18:45:25Z,,0,4.333,16,pc,21
motus_setup,2025-08-13T18:45:26Z,1.0,1,3.667,19,pc,12
gale_kick,2025-08-13T18:45:27Z,,0,9.667,11,pc,21
motus_signal,2025-08-13T18:45:28Z,,0,2.667,16,pc,14
deck_12_scene,2025-08-13T18:45:29Z,,0,31.333,6,pc,12
ninkondi_prime_blueprint,2025-08-13T18:45:30Z,4.0,1,4.333,16,pc,106
zhuge_prime_barrel,2025-08-13T18:45:30Z,7.5,2,11.667,16,pc,233
ninkondi_prime_handle,2025-08-13T18:45:31Z,11.0,6,15.667,18,pc,458
ninkondi_prime_set,2025-08-13T18:45:32Z,40.333,5,50.667,41,pc,157
secura_dual_cestra,2025-08-14T01:56:11Z,21.667,5,30.667,11,pc,75
creeping_bullseye,2025-08-14T01:56:11Z,2.0,1,3.667,67,pc,260
mutalist_alad_v_assassinate_key,2025-08-14T01:56:12Z,,0,13.5,2,pc,41
irradiating_disarm,2025-08-14T01:56:13Z,2.0,1,16.0,12,pc,9
antimatter_absorb,2025-08-14T01:56:14Z,2.0,1,8.333,15,pc,12
arcane_barrier,2025-08-14T01:56:15Z,20.333,4,4.0,50,pc,123
arcane_ice,2025-08-14T01:56:16Z,15.0,1,5.333,12,pc,20
telos_boltor,2025-08-14T01:56:16Z,20.0,8,31.667,7,pc,175
frost_prime_set,2025-08-14T01:56:17Z,80.333,16,90.0,49,pc,376
catalyzer_link,2025-08-14T01:56:18Z,3.5,2,6.333,8,pc,8
targeting_subsystem,2025-08-14T01:56:19Z,,0,13.333,11,pc,63
strun_wraith_receiver,2025-08-14T01:56:20Z,,0,20.0,2,pc,31
tectonic_fracture,2025-08-14T01:56:20Z,2.0,1,10.667,14,pc,7
mantis_set,2025-08-14T01:56:21Z,5.0,1,14.0,14,pc,72
acid_shells,2025-08-14T01:56:22Z,3.0,2,13.333,32,pc,85
nightwatch_napalm,2025-08-14T01:56:23Z,3.5,2,8.333,44,pc,91
quasar_drill,2025-08-14T01:56:24Z,,0,15.0,8,pc,10
comet_blast,2025-08-14T01:56:25Z,,0,5.333,9,pc,10
nebula_bore,2025-08-14T01:56:26Z,,0,5.0,7,pc,10
kaszas_blade,2025-08-14T01:56:27Z,,0,12.333,4,pc,54
velocitus_receiver,2025-08-14T01:56:27Z,,0,9.0,7,pc,53
fluctus_barrel,2025-08-14T01:56:28Z,,0,11.667,4,pc,106
fluctus_limbs,2025-08-14T01:56:29Z,,0,8.667,5,pc,86
fluctus_stock,2025-08-14T01:56:30Z,,0,7.667,14,pc,48
decurion_barrel,2025-08-14T01:56:31Z,,0,22.333,3,pc,58
hydroid_prime_set,2025-08-14T01:56:32Z,90.667,14,99.333,34,pc,353
cleanse_corrupted,2025-08-14T01:56:32Z,,0,38.333,4,pc,13
kappa_beacon,2025-08-14T01:56:33Z,6.0,2,66.667,5,pc,9
star_crimzian,2025-08-14T01:56:34Z,,0,1.667,9,pc,221
virtuos_strike,2025-08-14T01:56:34Z,5.0,1,6.667,11,pc,37
hunter_adrenaline,2025-08-14T01:56:35Z,,0,4.333,37,pc,143
viper_wraith,2025-08-14T01:56:36Z,20.0,1,46.667,9,pc,16
grineer_shipyards_manufactory_scene,2025-08-14T01:56:37Z,10.0,1,,0,pc,4
infested_ship_bridge_scene,2025-08-14T01:56:38Z,,0,,0,pc,5
corpus_gas_city_conduit_scene,2025-08-14T01:56:38Z,,0,,0,pc,4
eidolon_madurai_lens,2025-08-14T01:56:39Z,3.0,1,19.667,6,pc,26
eidolon_vazarin_lens,2025-08-14T01:56:39Z,,0,18.0,5,pc,15
eidolon_unairu_lens,2025-08-14T01:56:40Z,,0,17.0,3,pc,11
zephyr_prime_chassis_blueprint,2025-08-14T01:56:41Z,2.5,2,6.0,20,pc,223
pax_soar,2025-08-14T01:56:42Z,,0,6.333,10,pc,11
redeemer_prime_blade,2025-08-14T01:56:43Z,1.5,2,5.0,8,pc,68
akjagara_prime_receiver,2025-08-14T01:56:44Z,3.5,2,9.667,4,pc,138
kitgun_riven_mod_(veiled),2025-08-14T01:56:45Z,,0,1.0,22,pc,62
spectrosiphon,2025-08-14T01:56:46Z,2.0,1,11.667,19,pc,35
wolf_sledge_head,2025-08-14T01:56:46Z,,0,3.0,11,pc,17
wolf_sledge_set,2025-08-14T01:56:47Z,16.0,6,31.0,39,pc,108
orb_vallis_scene,2025-08-14T01:56:48Z,,0,107.667,3,pc,9
zhuge_prime_grip,2025-08-14T01:56:49Z,,0,4.667,9,pc,137
freeze_force,2025-08-14T01:56:49Z,2.0,1,14.0,13,pc,22
swirling_tiger,2025-08-14T01:56:51Z,,0,3.333,16,pc,8
quick_thinking,2025-08-14T01:56:52Z,,0,3.667,24,pc,60
wyrm_prime_blueprint,2025-08-14T01:56:53Z,5.333,4,11.0,11,pc,115
spring_loaded_blade,2025-08-14T01:56:53Z,11.667,6,17.667,42,pc,171
kinetic_diversion,2025-08-14T01:56:54Z,2.0,1,6.667,21,pc,15
power_throw,2025-08-14T01:56:55Z,,0,1.0,36,pc,14
malignant_force,2025-08-14T01:56:56Z,2.0,1,6.667,48,pc,338
superior_defenses,2025-08-14T01:56:57Z,,0,3.667,14,pc,7
energy_inversion,2025-08-14T01:56:58Z,,0,3.667,16,pc,11
shattering_justice,2025-08-14T01:56:58Z,,0,10.667,10,pc,17
fast_hands,2025-08-14T01:56:59Z,,0,3.0,12,pc,7
polar_magazine,2025-08-14T01:57:00Z,,0,5.0,17,pc,9
rifle_amp,2025-08-14T01:57:01Z,5.0,1,15.667,11,pc,17
spare_parts,2025-08-14T01:57:01Z,,0,1.667,16,pc,12
no_return,2025-08-14T01:57:02Z,,0,1.667,14,pc,18
vaporize,2025-08-14T01:57:03Z,,0,4.333,10,pc,9
vicious_spread,2025-08-14T01:57:03Z,2.5,2,2.0,44,pc,40
enemy_sense,2025-08-14T01:57:04Z,,0,2.333,22,pc,12
blind_rage,2025-08-14T01:57:05Z,66.667,8,12.667,56,pc,732
rifle_ammo_mutation,2025-08-14T01:57:06Z,,0,5.0,16,pc,24
imperator_vandal_barrel,2025-08-14T01:57:07Z,,0,12.333,5,pc,51
orthos_prime_blade,2025-08-14T01:57:08Z,2.0,1,3.0,18,pc,218
loki_prime_systems_blueprint,2025-08-14T01:57:09Z,21.667,7,32.333,16,pc,151
naramon_lens,2025-08-14T01:57:10Z,,0,2.667,6,pc,64
coaction_drift,2025-08-14T01:57:10Z,4.5,2,9.0,25,pc,77
shotgun_savvy,2025-08-14T01:57:11Z,,0,3.0,14,pc,11
volcanic_edge,2025-08-14T01:57:12Z,2.0,1,5.667,50,pc,149
odonata_prime_harness_blueprint,2025-08-14T01:57:13Z,6.333,4,9.333,6,pc,121
secondary_wind,2025-08-14T01:57:14Z,,0,30.0,1,pc,7
odonata_prime_systems_blueprint,2025-08-14T01:57:14Z,,0,4.667,13,pc,74
point_strike,2025-08-14T01:57:15Z,,0,2.667,17,pc,14
soaring_strike,2025-08-14T01:57:16Z,,0,,0,pc,8
pummel,2025-08-14T01:57:17Z,,0,6.667,19,pc,8
velocitus_stock,2025-08-14T01:57:17Z,1.0,1,21.0,3,pc,57
rathbone_handle,2025-08-14T01:57:18Z,,0,11.333,5,pc,48
rathbone_head,2025-08-14T01:57:19Z,6.0,2,15.0,8,pc,62
latron_wraith_barrel,2025-08-14T01:57:20Z,5.5,2,15.333,4,pc,47
heated_charge,2025-08-14T01:57:20Z,,0,3.0,18,pc,8
system_reroute,2025-08-14T01:57:21Z,33.0,3,7.0,30,pc,31
gorgon_wraith_receiver,2025-08-14T01:57:22Z,,0,5.333,5,pc,31
calculated_shot,2025-08-14T01:57:23Z,,0,25.0,1,pc,7
vigor,2025-08-14T01:57:24Z,,0,4.667,24,pc,50
hikou_prime_pouch,2025-08-14T01:57:24Z,3.0,1,9.333,10,pc,161
reaper_prime_blueprint,2025-08-14T01:57:25Z,5.333,3,8.667,8,pc,67
arcane_thrak_helmet,2025-08-14T01:57:26Z,80.0,1,269.667,4,pc,10
primed_point_blank,2025-08-14T01:57:27Z,113.333,12,41.667,53,pc,125
power_of_three,2025-08-14T01:57:28Z,2.0,1,9.0,16,pc,10
rhino_prime_neuroptics_blueprint,2025-08-14T01:57:29Z,7.0,5,14.0,12,pc,264
disarming_purity,2025-08-14T01:57:29Z,5.0,1,14.333,8,pc,8
gorgon_wraith_stock,2025-08-14T01:57:30Z,,0,4.0,7,pc,29
ballistica_prime_string,2025-08-14T01:57:32Z,5.0,2,9.667,13,pc,78
crossing_snakes,2025-08-14T01:57:32Z,,0,2.0,32,pc,42
rejuvenation,2025-08-14T01:57:33Z,5.0,1,17.333,8,pc,26
dig,2025-08-14T01:57:34Z,,0,4.333,12,pc,8
shredder,2025-08-14T01:57:35Z,,0,2.667,9,pc,9
continuous_misery,2025-08-14T01:57:36Z,,0,4.0,10,pc,11
vasto_prime_set,2025-08-14T01:57:36Z,15.667,7,22.0,47,pc,233
arcane_avalon_helmet,2025-08-14T01:57:37Z,80.0,1,281.667,4,pc,8
thermite_rounds,2025-08-14T01:57:38Z,12.0,9,16.333,24,pc,269
arcane_flux_helmet,2025-08-14T01:57:39Z,80.0,1,282.667,3,pc,12
telos_akbolto,2025-08-14T01:57:40Z,7.5,2,63.333,4,pc,83
arcane_aura_helmet,2025-08-14T01:57:41Z,86.667,3,316.0,5,pc,10
sancti_castanas,2025-08-14T01:57:41Z,10.0,1,34.667,8,pc,83
rift_strike,2025-08-14T01:57:42Z,3.0,1,5.0,14,pc,23
vulcan_blitz,2025-08-14T01:57:43Z,3.333,3,7.333,14,pc,16
arcane_gambit_helmet,2025-08-14T01:57:44Z,90.0,1,293.0,5,pc,8
arcane_chlora_helmet,2025-08-14T01:57:44Z,80.667,4,299.0,3,pc,11
arcane_esprit_helmet,2025-08-14T01:57:45Z,80.0,1,198.333,6,pc,7
arcane_trickery,2025-08-14T01:57:46Z,11.0,1,2.0,35,pc,38
oberon_prime_neuroptics_blueprint,2025-08-14T01:57:47Z,18.333,7,29.333,6,pc,304
volt_prime_neuroptics_blueprint,2025-08-14T01:57:47Z,13.333,5,16.0,31,pc,656
arcane_phoenix_helmet,2025-08-14T01:57:49Z,,0,199.667,4,pc,7
ballistica_prime_lower_limb,2025-08-14T01:57:49Z,2.0,1,5.0,11,pc,71
volt_prime_chassis_blueprint,2025-08-14T01:57:50Z,5.5,2,5.667,45,pc,466
marquise_veridos,2025-08-14T01:57:51Z,,0,1.0,6,pc,95
arcane_reverb_helmet,2025-08-14T01:57:52Z,53.5,2,155.0,8,pc,9
explosive_legerdemain,2025-08-14T01:57:52Z,2.0,1,10.0,23,pc,139
smite_corrupted,2025-08-14T01:57:53Z,10.0,1,21.667,7,pc,12
arcane_hemlock_helmet,2025-08-14T01:57:54Z,90.0,1,229.667,5,pc,9
vampire_leech,2025-08-14T01:57:55Z,2.0,1,12.667,19,pc,54
zhuge_prime_blueprint,2025-08-14T01:57:56Z,,0,6.333,9,pc,121
ninkondi_prime_chain,2025-08-14T01:57:56Z,2.0,1,4.333,12,pc,132
zhuge_prime_receiver,2025-08-14T01:57:57Z,,0,4.333,15,pc,190
zhuge_prime_set,2025-08-14T01:57:58Z,30.0,4,39.333,42,pc,145
wukong_prime_neuroptics_blueprint,2025-08-14T01:57:59Z,5.333,7,8.667,23,pc,679
ruinous_extension,2025-08-14T01:58:00Z,13.0,8,23.0,15,pc,197
savagery,2025-08-14T01:58:01Z,,0,5.0,10,pc,9
pistol_gambit,2025-08-14T01:58:02Z,,0,1.667,17,pc,9
gleaming_blight,2025-08-14T01:58:02Z,,0,7.333,14,pc,11
ember_prime_neuroptics_blueprint,2025-08-14T01:58:04Z,14.333,6,16.667,14,pc,273
lingering_torment,2025-08-14T01:58:04Z,,0,4.333,7,pc,9
hammer_shot,2025-08-14T01:58:05Z,86.0,21,99.667,32,pc,323
primed_shotgun_ammo_mutation,2025-08-14T01:58:06Z,30.0,3,54.667,24,pc,12
arcane_velocity,2025-08-14T01:58:07Z,107.0,19,6.667,63,pc,525
nyx_prime_blueprint,2025-08-14T01:58:08Z,6.333,7,10.0,16,pc,340
dera_vandal_stock,2025-08-14T01:58:09Z,,0,10.0,9,pc,21
karak_wraith_blueprint,2025-08-14T01:58:10Z,,0,15.667,4,pc,19
nyx_prime_systems_blueprint,2025-08-14T01:58:10Z,8.0,4,11.667,10,pc,411
swing_line,2025-08-14T01:58:11Z,5.0,1,12.667,18,pc,47
dual_kamas_prime_set,2025-08-14T01:58:12Z,87.0,7,109.667,22,pc,71
measured_burst,2025-08-14T01:58:13Z,,0,,0,pc,5
