item_url,ts_bucket,volume,min,max,avg,median,platform
pistol_pestilence,2025-08-11T15:00:00.000+00:00,4,5,6,5.5,5.0,pc
pistol_pestilence,2025-08-11T16:00:00.000+00:00,3,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-11T17:00:00.000+00:00,2,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-11T18:00:00.000+00:00,2,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-11T20:00:00.000+00:00,3,5,7,6.0,6.0,pc
pistol_pestilence,2025-08-11T21:00:00.000+00:00,1,10,10,10.0,10.0,pc
pistol_pestilence,2025-08-11T22:00:00.000+00:00,6,4,5,4.5,5.0,pc
pistol_pestilence,2025-08-11T23:00:00.000+00:00,2,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-12T00:00:00.000+00:00,1,15,15,15.0,15.0,pc
pistol_pestilence,2025-08-12T01:00:00.000+00:00,7,4,5,4.5,4.0,pc
pistol_pestilence,2025-08-12T02:00:00.000+00:00,1,10,10,10.0,10.0,pc
pistol_pestilence,2025-08-12T03:00:00.000+00:00,1,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-12T04:00:00.000+00:00,3,5,6,5.5,6.0,pc
pistol_pestilence,2025-08-12T05:00:00.000+00:00,2,8,14,11.0,11.0,pc
pistol_pestilence,2025-08-12T07:00:00.000+00:00,2,5,7,6.0,6.0,pc
pistol_pestilence,2025-08-12T08:00:00.000+00:00,1,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-12T09:00:00.000+00:00,5,3,5,4.0,4.0,pc
pistol_pestilence,2025-08-12T10:00:00.000+00:00,3,4,5,4.5,4.5,pc
pistol_pestilence,2025-08-12T11:00:00.000+00:00,2,4,5,4.5,4.5,pc
pistol_pestilence,2025-08-12T13:00:00.000+00:00,5,4,5,4.5,5.0,pc
pistol_pestilence,2025-08-12T14:00:00.000+00:00,8,5,7,6.0,7.0,pc
pistol_pestilence,2025-08-12T15:00:00.000+00:00,2,5,5,5.0,5.0,pc
pistol_pestilence,2025-08-12T16:00:00.000+00:00,1,10,10,10.0,10.0,pc
pistol_pestilence,2025-08-12T18:00:00.000+00:00,4,4,4,4.0,4.0,pc
pistol_pestilence,2025-08-12T19:00:00.000+00:00,1,6,6,6.0,6.0,pc
pistol_pestilence,2025-08-12T20:00:00.000+00:00,1,5,5,5.0,5.0,pc
primed_morphic_transformer,2025-08-10T21:00:00.000+00:00,2,130,150,140.0,140.0,pc
primed_morphic_transformer,2025-08-11T04:00:00.000+00:00,1,45,45,45.0,45.0,pc
primed_morphic_transformer,2025-08-11T13:00:00.000+00:00,1,140,140,140.0,140.0,pc
primed_morphic_transformer,2025-08-11T23:00:00.000+00:00,2,25,40,32.5,32.5,pc
primed_morphic_transformer,2025-08-12T01:00:00.000+00:00,1,40,40,40.0,40.0,pc
primed_morphic_transformer,2025-08-12T02:00:00.000+00:00,1,145,145,145.0,145.0,pc
primed_morphic_transformer,2025-08-12T16:00:00.000+00:00,2,125,130,127.5,127.5,pc
primed_morphic_transformer,2025-08-12T17:00:00.000+00:00,1,30,30,30.0,30.0,pc
primed_morphic_transformer,2025-08-12T19:00:00.000+00:00,1,40,40,40.0,40.0,pc
frail_momentum,2025-08-11T08:00:00.000+00:00,1,3,3,3.0,3.0,pc
frail_momentum,2025-08-11T09:00:00.000+00:00,1,15,15,15.0,15.0,pc
frail_momentum,2025-08-11T17:00:00.000+00:00,2,1,1,1.0,1.0,pc
frail_momentum,2025-08-12T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
frail_momentum,2025-08-12T11:00:00.000+00:00,1,2,2,2.0,2.0,pc
frail_momentum,2025-08-12T12:00:00.000+00:00,1,3,3,3.0,3.0,pc
pathogen_rounds,2025-08-10T22:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T00:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T01:00:00.000+00:00,1,10,10,10.0,10.0,pc
pathogen_rounds,2025-08-11T02:00:00.000+00:00,2,4,5,4.5,4.5,pc
pathogen_rounds,2025-08-11T03:00:00.000+00:00,1,9,9,9.0,9.0,pc
pathogen_rounds,2025-08-11T07:00:00.000+00:00,1,4,4,4.0,4.0,pc
pathogen_rounds,2025-08-11T08:00:00.000+00:00,1,6,6,6.0,6.0,pc
pathogen_rounds,2025-08-11T10:00:00.000+00:00,1,15,15,15.0,15.0,pc
pathogen_rounds,2025-08-11T11:00:00.000+00:00,1,20,20,20.0,20.0,pc
pathogen_rounds,2025-08-11T12:00:00.000+00:00,2,4,5,4.5,4.5,pc
pathogen_rounds,2025-08-11T13:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T15:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T16:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T19:00:00.000+00:00,1,20,20,20.0,20.0,pc
pathogen_rounds,2025-08-11T22:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-11T23:00:00.000+00:00,2,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-12T00:00:00.000+00:00,2,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-12T03:00:00.000+00:00,2,10,20,15.0,15.0,pc
pathogen_rounds,2025-08-12T04:00:00.000+00:00,4,5,6,5.5,5.0,pc
pathogen_rounds,2025-08-12T05:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-12T11:00:00.000+00:00,1,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-12T12:00:00.000+00:00,1,4,4,4.0,4.0,pc
pathogen_rounds,2025-08-12T13:00:00.000+00:00,1,4,4,4.0,4.0,pc
pathogen_rounds,2025-08-12T14:00:00.000+00:00,2,5,5,5.0,5.0,pc
pathogen_rounds,2025-08-12T16:00:00.000+00:00,3,4,5,4.5,5.0,pc
pathogen_rounds,2025-08-12T18:00:00.000+00:00,1,4,4,4.0,4.0,pc
arcane_aegis,2025-08-10T21:00:00.000+00:00,6,150,200,175.0,200.0,pc
arcane_aegis,2025-08-10T22:00:00.000+00:00,1,199,199,199.0,199.0,pc
arcane_aegis,2025-08-10T23:00:00.000+00:00,1,170,170,170.0,170.0,pc
arcane_aegis,2025-08-11T00:00:00.000+00:00,8,135,200,167.5,147.5,pc
arcane_aegis,2025-08-11T01:00:00.000+00:00,5,150,200,175.0,190.0,pc
arcane_aegis,2025-08-11T02:00:00.000+00:00,4,175,200,187.5,200.0,pc
arcane_aegis,2025-08-11T03:00:00.000+00:00,4,140,199,169.5,170.0,pc
arcane_aegis,2025-08-11T04:00:00.000+00:00,5,195,200,197.5,199.0,pc
arcane_aegis,2025-08-11T05:00:00.000+00:00,6,150,200,175.0,182.0,pc
arcane_aegis,2025-08-11T06:00:00.000+00:00,4,180,199,189.5,187.5,pc
arcane_aegis,2025-08-11T07:00:00.000+00:00,4,150,200,175.0,196.0,pc
arcane_aegis,2025-08-11T08:00:00.000+00:00,3,150,190,170.0,150.0,pc
arcane_aegis,2025-08-11T09:00:00.000+00:00,4,190,200,195.0,196.0,pc
arcane_aegis,2025-08-11T10:00:00.000+00:00,1,198,198,198.0,198.0,pc
arcane_aegis,2025-08-11T11:00:00.000+00:00,2,170,200,185.0,185.0,pc
arcane_aegis,2025-08-11T12:00:00.000+00:00,5,160,200,180.0,199.0,pc
arcane_aegis,2025-08-11T13:00:00.000+00:00,7,150,200,175.0,170.0,pc
arcane_aegis,2025-08-11T14:00:00.000+00:00,2,170,180,175.0,175.0,pc
arcane_aegis,2025-08-11T15:00:00.000+00:00,3,165,180,172.5,172.5,pc
arcane_aegis,2025-08-11T16:00:00.000+00:00,8,150,210,180.0,152.0,pc
arcane_aegis,2025-08-11T17:00:00.000+00:00,4,180,200,190.0,187.0,pc
arcane_aegis,2025-08-11T18:00:00.000+00:00,9,115,200,157.5,197.0,pc
arcane_aegis,2025-08-11T19:00:00.000+00:00,7,140,195,167.5,175.0,pc
arcane_aegis,2025-08-11T20:00:00.000+00:00,4,190,200,195.0,197.5,pc
arcane_aegis,2025-08-11T21:00:00.000+00:00,2,199,199,199.0,199.0,pc
arcane_aegis,2025-08-11T22:00:00.000+00:00,4,170,200,185.0,190.0,pc
arcane_aegis,2025-08-11T23:00:00.000+00:00,3,170,200,185.0,200.0,pc
arcane_aegis,2025-08-12T00:00:00.000+00:00,2,200,200,200.0,200.0,pc
arcane_aegis,2025-08-12T01:00:00.000+00:00,4,190,210,200.0,200.0,pc
arcane_aegis,2025-08-12T02:00:00.000+00:00,5,180,200,190.0,199.5,pc
arcane_aegis,2025-08-12T03:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_aegis,2025-08-12T04:00:00.000+00:00,3,156,220,188.0,220.0,pc
arcane_aegis,2025-08-12T05:00:00.000+00:00,2,199,218,208.5,208.5,pc
arcane_aegis,2025-08-12T06:00:00.000+00:00,1,160,160,160.0,160.0,pc
arcane_aegis,2025-08-12T07:00:00.000+00:00,3,170,200,185.0,195.0,pc
arcane_aegis,2025-08-12T08:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_aegis,2025-08-12T09:00:00.000+00:00,4,180,200,190.0,199.0,pc
arcane_aegis,2025-08-12T10:00:00.000+00:00,4,125,195,160.0,185.0,pc
arcane_aegis,2025-08-12T11:00:00.000+00:00,2,199,199,199.0,199.0,pc
arcane_aegis,2025-08-12T12:00:00.000+00:00,5,160,200,180.0,196.0,pc
arcane_aegis,2025-08-12T13:00:00.000+00:00,6,160,200,180.0,190.0,pc
arcane_aegis,2025-08-12T14:00:00.000+00:00,10,161,200,180.5,190.0,pc
arcane_aegis,2025-08-12T15:00:00.000+00:00,5,145,200,172.5,165.0,pc
arcane_aegis,2025-08-12T16:00:00.000+00:00,7,161,210,185.5,200.0,pc
arcane_aegis,2025-08-12T17:00:00.000+00:00,8,150,210,180.0,200.0,pc
arcane_aegis,2025-08-12T18:00:00.000+00:00,6,150,215,182.5,180.5,pc
arcane_aegis,2025-08-12T19:00:00.000+00:00,2,210,215,212.5,212.5,pc
arcane_aegis,2025-08-12T20:00:00.000+00:00,3,162,199,180.5,199.0,pc
arcane_consequence,2025-08-11T14:00:00.000+00:00,1,30,30,30.0,30.0,pc
arcane_consequence,2025-08-11T16:00:00.000+00:00,1,20,20,20.0,20.0,pc
arcane_consequence,2025-08-12T10:00:00.000+00:00,1,40,40,40.0,40.0,pc
arcane_consequence,2025-08-12T14:00:00.000+00:00,1,30,30,30.0,30.0,pc
arcane_energize,2025-08-10T21:00:00.000+00:00,4,180,220,200.0,200.0,pc
arcane_energize,2025-08-10T22:00:00.000+00:00,2,175,199,187.0,187.0,pc
arcane_energize,2025-08-10T23:00:00.000+00:00,2,180,190,185.0,185.0,pc
arcane_energize,2025-08-11T00:00:00.000+00:00,4,180,210,195.0,200.0,pc
arcane_energize,2025-08-11T01:00:00.000+00:00,2,182,200,191.0,191.0,pc
arcane_energize,2025-08-11T02:00:00.000+00:00,1,190,190,190.0,190.0,pc
arcane_energize,2025-08-11T03:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T04:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T05:00:00.000+00:00,5,200,220,210.0,200.0,pc
arcane_energize,2025-08-11T06:00:00.000+00:00,2,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T07:00:00.000+00:00,13,14,15,14.5,15.0,pc
arcane_energize,2025-08-11T08:00:00.000+00:00,2,200,220,210.0,210.0,pc
arcane_energize,2025-08-11T09:00:00.000+00:00,1,210,210,210.0,210.0,pc
arcane_energize,2025-08-11T10:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T11:00:00.000+00:00,3,190,225,207.5,207.5,pc
arcane_energize,2025-08-11T12:00:00.000+00:00,3,200,210,205.0,205.0,pc
arcane_energize,2025-08-11T13:00:00.000+00:00,1,8,8,8.0,8.0,pc
arcane_energize,2025-08-11T14:00:00.000+00:00,3,200,220,210.0,214.0,pc
arcane_energize,2025-08-11T15:00:00.000+00:00,11,192,240,216.0,200.0,pc
arcane_energize,2025-08-11T16:00:00.000+00:00,4,200,220,210.0,200.0,pc
arcane_energize,2025-08-11T17:00:00.000+00:00,4,190,220,205.0,205.0,pc
arcane_energize,2025-08-11T18:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T19:00:00.000+00:00,2,186,220,203.0,203.0,pc
arcane_energize,2025-08-11T20:00:00.000+00:00,2,200,200,200.0,200.0,pc
arcane_energize,2025-08-11T21:00:00.000+00:00,2,180,180,180.0,180.0,pc
arcane_energize,2025-08-11T22:00:00.000+00:00,5,180,200,190.0,180.0,pc
arcane_energize,2025-08-11T23:00:00.000+00:00,1,191,191,191.0,191.0,pc
arcane_energize,2025-08-12T00:00:00.000+00:00,1,190,190,190.0,190.0,pc
arcane_energize,2025-08-12T01:00:00.000+00:00,6,10,15,12.5,14.0,pc
arcane_energize,2025-08-12T02:00:00.000+00:00,2,200,200,200.0,200.0,pc
arcane_energize,2025-08-12T03:00:00.000+00:00,8,10,11,10.5,10.0,pc
arcane_energize,2025-08-12T04:00:00.000+00:00,8,7,14,10.5,10.0,pc
arcane_energize,2025-08-12T05:00:00.000+00:00,3,190,200,195.0,190.0,pc
arcane_energize,2025-08-12T06:00:00.000+00:00,1,200,200,200.0,200.0,pc
arcane_energize,2025-08-12T07:00:00.000+00:00,3,190,210,200.0,200.0,pc
arcane_energize,2025-08-12T08:00:00.000+00:00,5,200,210,205.0,200.0,pc
arcane_energize,2025-08-12T09:00:00.000+00:00,1,220,220,220.0,220.0,pc
arcane_energize,2025-08-12T10:00:00.000+00:00,1,190,190,190.0,190.0,pc
arcane_energize,2025-08-12T11:00:00.000+00:00,4,200,210,205.0,200.0,pc
arcane_energize,2025-08-12T12:00:00.000+00:00,1,204,204,204.0,204.0,pc
arcane_energize,2025-08-12T13:00:00.000+00:00,3,205,225,215.0,220.0,pc
arcane_energize,2025-08-12T14:00:00.000+00:00,3,200,200,200.0,200.0,pc
arcane_energize,2025-08-12T15:00:00.000+00:00,17,10,15,12.5,10.0,pc
arcane_energize,2025-08-12T16:00:00.000+00:00,3,200,225,212.5,225.0,pc
arcane_energize,2025-08-12T17:00:00.000+00:00,1,10,10,10.0,10.0,pc
arcane_energize,2025-08-12T18:00:00.000+00:00,2,200,210,205.0,205.0,pc
arcane_energize,2025-08-12T19:00:00.000+00:00,2,10,10,10.0,10.0,pc
arcane_energize,2025-08-12T20:00:00.000+00:00,11,12,12,12.0,12.0,pc
fanged_fusillade,2025-08-10T21:00:00.000+00:00,1,9,9,9.0,9.0,pc
fanged_fusillade,2025-08-11T05:00:00.000+00:00,6,10,10,10.0,10.0,pc
fanged_fusillade,2025-08-11T08:00:00.000+00:00,1,8,8,8.0,8.0,pc
fanged_fusillade,2025-08-11T10:00:00.000+00:00,2,8,8,8.0,8.0,pc
fanged_fusillade,2025-08-12T09:00:00.000+00:00,1,8,8,8.0,8.0,pc
fanged_fusillade,2025-08-12T10:00:00.000+00:00,1,8,8,8.0,8.0,pc
fanged_fusillade,2025-08-12T12:00:00.000+00:00,1,9,9,9.0,9.0,pc
gladiator_resolve,2025-08-10T21:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-10T23:00:00.000+00:00,1,5,5,5.0,5.0,pc
gladiator_resolve,2025-08-11T00:00:00.000+00:00,2,4,5,4.5,4.5,pc
gladiator_resolve,2025-08-11T01:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-11T03:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-11T10:00:00.000+00:00,1,20,20,20.0,20.0,pc
gladiator_resolve,2025-08-11T11:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-11T15:00:00.000+00:00,2,4,5,4.5,4.5,pc
gladiator_resolve,2025-08-11T17:00:00.000+00:00,3,2,4,3.0,3.0,pc
gladiator_resolve,2025-08-11T19:00:00.000+00:00,1,10,10,10.0,10.0,pc
gladiator_resolve,2025-08-11T20:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-12T01:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-12T06:00:00.000+00:00,1,3,3,3.0,3.0,pc
gladiator_resolve,2025-08-12T07:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-12T08:00:00.000+00:00,1,4,4,4.0,4.0,pc
gladiator_resolve,2025-08-12T10:00:00.000+00:00,2,3,3,3.0,3.0,pc
gladiator_resolve,2025-08-12T12:00:00.000+00:00,1,10,10,10.0,10.0,pc
gladiator_resolve,2025-08-12T17:00:00.000+00:00,1,3,3,3.0,3.0,pc
gladiator_resolve,2025-08-12T18:00:00.000+00:00,1,10,10,10.0,10.0,pc
ghost,2025-08-11T20:00:00.000+00:00,1,5,5,5.0,5.0,pc
rime_rounds,2025-08-10T21:00:00.000+00:00,4,35,40,37.5,37.5,pc
rime_rounds,2025-08-10T22:00:00.000+00:00,2,35,40,37.5,37.5,pc
rime_rounds,2025-08-10T23:00:00.000+00:00,1,40,40,40.0,40.0,pc
rime_rounds,2025-08-11T00:00:00.000+00:00,1,36,36,36.0,36.0,pc
rime_rounds,2025-08-11T01:00:00.000+00:00,1,40,40,40.0,40.0,pc
rime_rounds,2025-08-11T02:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T03:00:00.000+00:00,2,28,30,29.0,29.0,pc
rime_rounds,2025-08-11T04:00:00.000+00:00,2,27,27,27.0,27.0,pc
rime_rounds,2025-08-11T05:00:00.000+00:00,1,40,40,40.0,40.0,pc
rime_rounds,2025-08-11T06:00:00.000+00:00,1,36,36,36.0,36.0,pc
rime_rounds,2025-08-11T07:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T08:00:00.000+00:00,4,29,30,29.5,30.0,pc
rime_rounds,2025-08-11T09:00:00.000+00:00,1,36,36,36.0,36.0,pc
rime_rounds,2025-08-11T10:00:00.000+00:00,2,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T11:00:00.000+00:00,2,21,35,28.0,28.0,pc
rime_rounds,2025-08-11T12:00:00.000+00:00,2,27,30,28.5,28.5,pc
rime_rounds,2025-08-11T13:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T14:00:00.000+00:00,6,28,30,29.0,29.0,pc
rime_rounds,2025-08-11T15:00:00.000+00:00,2,21,40,30.5,30.5,pc
rime_rounds,2025-08-11T16:00:00.000+00:00,2,35,35,35.0,35.0,pc
rime_rounds,2025-08-11T17:00:00.000+00:00,2,30,35,32.5,32.5,pc
rime_rounds,2025-08-11T18:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T19:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-11T20:00:00.000+00:00,1,35,35,35.0,35.0,pc
rime_rounds,2025-08-11T21:00:00.000+00:00,3,35,35,35.0,35.0,pc
rime_rounds,2025-08-11T22:00:00.000+00:00,5,20,35,27.5,35.0,pc
rime_rounds,2025-08-11T23:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-12T00:00:00.000+00:00,5,28,30,29.0,30.0,pc
rime_rounds,2025-08-12T01:00:00.000+00:00,2,40,40,40.0,40.0,pc
rime_rounds,2025-08-12T02:00:00.000+00:00,1,39,39,39.0,39.0,pc
rime_rounds,2025-08-12T03:00:00.000+00:00,2,28,28,28.0,28.0,pc
rime_rounds,2025-08-12T04:00:00.000+00:00,2,25,35,30.0,30.0,pc
rime_rounds,2025-08-12T05:00:00.000+00:00,1,35,35,35.0,35.0,pc
rime_rounds,2025-08-12T06:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-12T07:00:00.000+00:00,4,30,30,30.0,30.0,pc
rime_rounds,2025-08-12T08:00:00.000+00:00,2,35,35,35.0,35.0,pc
rime_rounds,2025-08-12T09:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-12T10:00:00.000+00:00,2,25,29,27.0,27.0,pc
rime_rounds,2025-08-12T11:00:00.000+00:00,1,30,30,30.0,30.0,pc
rime_rounds,2025-08-12T13:00:00.000+00:00,7,28,30,29.0,29.0,pc
rime_rounds,2025-08-12T14:00:00.000+00:00,8,28,30,29.0,29.0,pc
rime_rounds,2025-08-12T15:00:00.000+00:00,4,27,28,27.5,28.0,pc
rime_rounds,2025-08-12T16:00:00.000+00:00,1,35,35,35.0,35.0,pc
rime_rounds,2025-08-12T17:00:00.000+00:00,4,29,30,29.5,29.0,pc
rime_rounds,2025-08-12T18:00:00.000+00:00,1,29,29,29.0,29.0,pc
rime_rounds,2025-08-12T19:00:00.000+00:00,3,25,32,28.5,28.5,pc
rime_rounds,2025-08-12T20:00:00.000+00:00,2,29,29,29.0,29.0,pc
vulkar_wraith,2025-08-10T22:00:00.000+00:00,3,70,80,75.0,75.0,pc
vulkar_wraith,2025-08-11T02:00:00.000+00:00,1,70,70,70.0,70.0,pc
vulkar_wraith,2025-08-12T12:00:00.000+00:00,1,78,78,78.0,78.0,pc
ayatan_piv_sculpture,2025-08-10T21:00:00.000+00:00,3,5,5,5.0,5.0,pc
ayatan_piv_sculpture,2025-08-10T22:00:00.000+00:00,2,3,3,3.0,3.0,pc
ayatan_piv_sculpture,2025-08-11T03:00:00.000+00:00,6,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-11T04:00:00.000+00:00,1,3,3,3.0,3.0,pc
ayatan_piv_sculpture,2025-08-11T09:00:00.000+00:00,10,3,4,3.5,3.5,pc
ayatan_piv_sculpture,2025-08-11T14:00:00.000+00:00,11,2,4,3.0,4.0,pc
ayatan_piv_sculpture,2025-08-11T16:00:00.000+00:00,6,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-11T17:00:00.000+00:00,8,3,4,3.5,3.0,pc
ayatan_piv_sculpture,2025-08-11T18:00:00.000+00:00,3,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-11T20:00:00.000+00:00,6,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-11T22:00:00.000+00:00,1,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-12T02:00:00.000+00:00,10,5,5,5.0,5.0,pc
ayatan_piv_sculpture,2025-08-12T05:00:00.000+00:00,1,3,3,3.0,3.0,pc
ayatan_piv_sculpture,2025-08-12T11:00:00.000+00:00,2,5,5,5.0,5.0,pc
ayatan_piv_sculpture,2025-08-12T14:00:00.000+00:00,6,4,4,4.0,4.0,pc
ayatan_piv_sculpture,2025-08-12T15:00:00.000+00:00,6,3,4,3.5,3.5,pc
negation_swarm,2025-08-11T08:00:00.000+00:00,1,20,20,20.0,20.0,pc
negation_swarm,2025-08-12T08:00:00.000+00:00,1,10,10,10.0,10.0,pc
negation_swarm,2025-08-12T09:00:00.000+00:00,2,7,10,8.5,8.5,pc
sybaris_prime_barrel,2025-08-11T02:00:00.000+00:00,1,25,25,25.0,25.0,pc
sybaris_prime_barrel,2025-08-11T03:00:00.000+00:00,1,26,26,26.0,26.0,pc
sybaris_prime_barrel,2025-08-11T05:00:00.000+00:00,1,25,25,25.0,25.0,pc
sybaris_prime_barrel,2025-08-11T11:00:00.000+00:00,3,24,25,24.5,25.0,pc
sybaris_prime_barrel,2025-08-11T12:00:00.000+00:00,2,25,26,25.5,25.5,pc
sybaris_prime_barrel,2025-08-11T13:00:00.000+00:00,1,27,27,27.0,27.0,pc
sybaris_prime_barrel,2025-08-11T14:00:00.000+00:00,1,28,28,28.0,28.0,pc
sybaris_prime_barrel,2025-08-11T17:00:00.000+00:00,1,21,21,21.0,21.0,pc
sybaris_prime_barrel,2025-08-11T18:00:00.000+00:00,2,18,20,19.0,19.0,pc
sybaris_prime_barrel,2025-08-11T19:00:00.000+00:00,2,21,25,23.0,23.0,pc
sybaris_prime_barrel,2025-08-11T20:00:00.000+00:00,4,22,25,23.5,24.0,pc
sybaris_prime_barrel,2025-08-11T22:00:00.000+00:00,1,22,22,22.0,22.0,pc
sybaris_prime_barrel,2025-08-12T00:00:00.000+00:00,1,25,25,25.0,25.0,pc
sybaris_prime_barrel,2025-08-12T10:00:00.000+00:00,3,20,21,20.5,20.0,pc
sybaris_prime_barrel,2025-08-12T11:00:00.000+00:00,1,25,25,25.0,25.0,pc
sybaris_prime_barrel,2025-08-12T15:00:00.000+00:00,3,20,24,22.0,23.0,pc
sybaris_prime_barrel,2025-08-12T16:00:00.000+00:00,2,24,25,24.5,24.5,pc
sybaris_prime_barrel,2025-08-12T20:00:00.000+00:00,3,20,28,24.0,25.0,pc
centaur_aegis,2025-08-10T21:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-10T22:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T00:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T02:00:00.000+00:00,1,9,9,9.0,9.0,pc
centaur_aegis,2025-08-11T03:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T04:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T05:00:00.000+00:00,1,9,9,9.0,9.0,pc
centaur_aegis,2025-08-11T11:00:00.000+00:00,1,8,8,8.0,8.0,pc
centaur_aegis,2025-08-11T13:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T14:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-11T18:00:00.000+00:00,1,9,9,9.0,9.0,pc
centaur_aegis,2025-08-12T00:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-12T10:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-12T14:00:00.000+00:00,2,9,10,9.5,9.5,pc
centaur_aegis,2025-08-12T15:00:00.000+00:00,2,9,10,9.5,9.5,pc
centaur_aegis,2025-08-12T18:00:00.000+00:00,1,10,10,10.0,10.0,pc
centaur_aegis,2025-08-12T20:00:00.000+00:00,1,10,10,10.0,10.0,pc
cephalon_suda_augment_mod,2025-08-11T12:00:00.000+00:00,2,10,10,10.0,10.0,pc
cephalon_suda_augment_mod,2025-08-12T20:00:00.000+00:00,1,10,10,10.0,10.0,pc
banshee_prime_chassis_blueprint,2025-08-10T21:00:00.000+00:00,1,21,21,21.0,21.0,pc
banshee_prime_chassis_blueprint,2025-08-10T22:00:00.000+00:00,4,20,25,22.5,21.5,pc
banshee_prime_chassis_blueprint,2025-08-10T23:00:00.000+00:00,2,23,25,24.0,24.0,pc
banshee_prime_chassis_blueprint,2025-08-11T00:00:00.000+00:00,2,20,23,21.5,21.5,pc
banshee_prime_chassis_blueprint,2025-08-11T01:00:00.000+00:00,1,15,15,15.0,15.0,pc
banshee_prime_chassis_blueprint,2025-08-11T02:00:00.000+00:00,2,22,24,23.0,23.0,pc
banshee_prime_chassis_blueprint,2025-08-11T05:00:00.000+00:00,3,24,24,24.0,24.0,pc
banshee_prime_chassis_blueprint,2025-08-11T07:00:00.000+00:00,1,25,25,25.0,25.0,pc
banshee_prime_chassis_blueprint,2025-08-11T09:00:00.000+00:00,3,15,30,22.5,20.0,pc
banshee_prime_chassis_blueprint,2025-08-11T10:00:00.000+00:00,1,24,24,24.0,24.0,pc
banshee_prime_chassis_blueprint,2025-08-11T12:00:00.000+00:00,3,21,25,23.0,25.0,pc
