item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count
volnus_prime_head,2025-10-01T02:01:46+00:00,pc,1.0,1,8.333,5
volnus_prime_set,2025-10-01T02:01:47+00:00,pc,15.333,3,29.0,20
volt_prime_blueprint,2025-10-01T02:01:48+00:00,pc,10.0,2,20.0,7
volt_prime_chassis_blueprint,2025-10-01T02:01:49+00:00,pc,5.0,2,11.333,14
volt_prime_neuroptics_blueprint,2025-10-01T02:01:50+00:00,pc,25.333,9,43.333,4
volt_prime_set,2025-10-01T02:01:50+00:00,pc,74.0,4,79.0,39
volt_prime_systems_blueprint,2025-10-01T02:01:51+00:00,pc,7.0,1,13.333,13
wisp_prime_blueprint,2025-10-01T02:01:52+00:00,pc,24.0,8,30.0,13
wisp_prime_chassis_blueprint,2025-10-01T02:01:52+00:00,pc,10.667,5,25.0,5
wisp_prime_neuroptics_blueprint,2025-10-01T02:01:53+00:00,pc,2.667,3,4.667,16
wisp_prime_set,2025-10-01T02:01:54+00:00,pc,55.0,12,66.333,58
wisp_prime_systems_blueprint,2025-10-01T02:01:55+00:00,pc,,0,4.667,9
wukong_prime_blueprint,2025-10-01T02:01:55+00:00,pc,18.333,5,28.333,11
wukong_prime_chassis_blueprint,2025-10-01T02:01:56+00:00,pc,6.667,4,13.333,6
wukong_prime_neuroptics_blueprint,2025-10-01T02:01:57+00:00,pc,3.0,2,8.667,9
wukong_prime_set,2025-10-01T02:01:57+00:00,pc,55.0,6,69.0,54
wukong_prime_systems_blueprint,2025-10-01T02:01:59+00:00,pc,5.333,4,13.333,9
wyrm_prime_blueprint,2025-10-01T02:01:59+00:00,pc,10.0,1,15.0,6
wyrm_prime_carapace,2025-10-01T02:02:00+00:00,pc,10.0,3,19.333,9
wyrm_prime_cerebrum,2025-10-01T02:02:01+00:00,pc,10.0,2,20.0,3
wyrm_prime_set,2025-10-01T02:02:02+00:00,pc,70.0,12,86.667,13
wyrm_prime_systems,2025-10-01T02:02:03+00:00,pc,23.667,4,39.0,5
xaku_prime_blueprint,2025-10-01T02:02:03+00:00,pc,10.333,10,16.667,14
xaku_prime_chassis_blueprint,2025-10-01T02:02:04+00:00,pc,2.0,2,3.0,12
xaku_prime_neuroptics_blueprint,2025-10-01T02:02:05+00:00,pc,1.0,2,1.0,24
xaku_prime_set,2025-10-01T02:02:06+00:00,pc,24.667,5,29.667,63
xaku_prime_systems_blueprint,2025-10-01T02:02:07+00:00,pc,2.0,2,4.0,15
yareli_prime_blueprint,2025-10-01T02:02:07+00:00,pc,2.0,2,4.333,18
yareli_prime_chassis_blueprint,2025-10-01T02:02:08+00:00,pc,1.0,1,3.0,21
yareli_prime_neuroptics_blueprint,2025-10-01T02:02:09+00:00,pc,8.0,3,16.667,10
yareli_prime_set,2025-10-01T02:02:10+00:00,pc,43.667,9,51.0,28
yareli_prime_systems_blueprint,2025-10-01T02:02:11+00:00,pc,13.667,6,24.333,15
zakti_prime_barrel,2025-10-01T02:02:11+00:00,pc,,0,3.0,9
zakti_prime_blueprint,2025-10-01T02:02:12+00:00,pc,10.0,1,22.0,2
zakti_prime_receiver,2025-10-01T02:02:13+00:00,pc,3.0,1,4.667,5
zakti_prime_set,2025-10-01T02:02:14+00:00,pc,28.0,1,38.333,12
zephyr_prime_blueprint,2025-10-01T02:02:15+00:00,pc,10.0,1,13.667,14
zephyr_prime_chassis_blueprint,2025-10-01T02:02:17+00:00,pc,,0,4.333,16
zephyr_prime_neuroptics_blueprint,2025-10-01T02:02:20+00:00,pc,3.5,2,5.0,18
zephyr_prime_set,2025-10-01T02:02:23+00:00,pc,50.333,6,67.667,44
zephyr_prime_systems_blueprint,2025-10-01T02:02:25+00:00,pc,22.667,6,32.333,9
zhuge_prime_barrel,2025-10-01T02:02:26+00:00,pc,7.0,1,18.0,9
zhuge_prime_blueprint,2025-10-01T02:02:28+00:00,pc,,0,5.0,10
zhuge_prime_grip,2025-10-01T02:02:28+00:00,pc,,0,6.333,6
zhuge_prime_receiver,2025-10-01T02:02:29+00:00,pc,,0,6.0,4
zhuge_prime_set,2025-10-01T02:02:31+00:00,pc,23.5,2,42.667,21
zhuge_prime_string,2025-10-01T02:02:31+00:00,pc,3.667,3,8.667,5
zylok_prime_barrel,2025-10-01T02:02:32+00:00,pc,,0,4.0,9
zylok_prime_blueprint,2025-10-01T02:02:33+00:00,pc,5.667,3,8.0,7
zylok_prime_receiver,2025-10-01T02:02:33+00:00,pc,1.0,2,2.667,7
zylok_prime_set,2025-10-01T02:02:34+00:00,pc,9.667,11,13.0,20
acceltra_prime_barrel,2025-10-01T12:49:25+00:00,pc,7.667,9,7.333,32
acceltra_prime_blueprint,2025-10-01T12:49:25+00:00,pc,2.0,1,1.0,14
acceltra_prime_receiver,2025-10-01T12:49:26+00:00,pc,1.0,2,1.667,27
acceltra_prime_set,2025-10-01T12:49:27+00:00,pc,17.333,11,19.667,55
acceltra_prime_stock,2025-10-01T12:49:28+00:00,pc,7.667,8,9.667,11
afuris_prime_barrel,2025-10-01T12:49:28+00:00,pc,,0,4.667,9
afuris_prime_blueprint,2025-10-01T12:49:29+00:00,pc,,0,3.667,10
afuris_prime_link,2025-10-01T12:49:30+00:00,pc,1.0,1,4.667,10
afuris_prime_receiver,2025-10-01T12:49:30+00:00,pc,21.0,9,35.333,6
afuris_prime_set,2025-10-01T12:49:31+00:00,pc,68.333,7,90.667,22
akarius_prime_barrel,2025-10-01T12:49:32+00:00,pc,2.5,2,4.0,13
akarius_prime_blueprint,2025-10-01T12:49:32+00:00,pc,7.667,10,8.667,18
akarius_prime_link,2025-10-01T12:49:33+00:00,pc,1.667,6,2.333,20
akarius_prime_receiver,2025-10-01T12:49:34+00:00,pc,8.0,9,8.333,16
akarius_prime_set,2025-10-01T12:49:35+00:00,pc,40.333,13,40.0,53
akbolto_prime_barrel,2025-10-01T12:49:36+00:00,pc,15.5,2,9.0,6
akbolto_prime_blueprint,2025-10-01T12:49:36+00:00,pc,,0,4.0,9
akbolto_prime_link,2025-10-01T12:49:37+00:00,pc,,0,7.333,8
akbolto_prime_receiver,2025-10-01T12:49:38+00:00,pc,15.667,5,30.0,6
akbolto_prime_set,2025-10-01T12:49:39+00:00,pc,55.333,6,88.333,21
akbronco_prime_blueprint,2025-10-01T12:49:40+00:00,pc,,0,1.667,10
akbronco_prime_link,2025-10-01T12:49:40+00:00,pc,1.0,1,3.333,10
akbronco_prime_set,2025-10-01T12:49:41+00:00,pc,,0,7.0,15
akjagara_prime_barrel,2025-10-01T12:49:42+00:00,pc,19.333,9,37.667,5
akjagara_prime_blueprint,2025-10-01T12:49:43+00:00,pc,,0,4.333,5
akjagara_prime_link,2025-10-01T12:49:43+00:00,pc,,0,6.0,10
akjagara_prime_receiver,2025-10-01T12:49:44+00:00,pc,6.333,4,9.333,9
akjagara_prime_set,2025-10-01T12:49:45+00:00,pc,76.667,7,99.333,16
aklex_prime_blueprint,2025-10-01T12:49:45+00:00,pc,4.333,3,9.0,10
aklex_prime_link,2025-10-01T12:49:46+00:00,pc,23.0,5,38.0,7
aklex_prime_set,2025-10-01T12:49:47+00:00,pc,22.5,2,37.333,25
akmagnus_prime_blueprint,2025-10-01T12:49:47+00:00,pc,11.667,4,15.0,16
akmagnus_prime_link,2025-10-01T12:49:48+00:00,pc,9.0,2,9.667,21
akmagnus_prime_set,2025-10-01T12:49:49+00:00,pc,32.667,7,46.667,27
aksomati_prime_barrel,2025-10-01T12:49:49+00:00,pc,5.667,3,11.333,6
aksomati_prime_blueprint,2025-10-01T12:49:50+00:00,pc,,0,5.0,8
aksomati_prime_link,2025-10-01T12:49:51+00:00,pc,20.0,8,41.333,6
aksomati_prime_receiver,2025-10-01T12:49:51+00:00,pc,2.0,2,7.667,6
aksomati_prime_set,2025-10-01T12:49:52+00:00,pc,47.0,3,89.667,25
akstiletto_prime_barrel,2025-10-01T12:49:53+00:00,pc,10.333,4,22.0,4
akstiletto_prime_blueprint,2025-10-01T12:49:54+00:00,pc,8.5,2,17.333,7
akstiletto_prime_link,2025-10-01T12:49:54+00:00,pc,8.0,1,16.667,5
akstiletto_prime_receiver,2025-10-01T12:49:55+00:00,pc,13.667,5,25.0,7
akstiletto_prime_set,2025-10-01T12:49:56+00:00,pc,106.667,9,141.667,8
akvasto_prime_blueprint,2025-10-01T12:49:56+00:00,pc,15.0,1,19.333,11
akvasto_prime_link,2025-10-01T12:49:57+00:00,pc,6.0,1,9.333,13
akvasto_prime_set,2025-10-01T12:49:58+00:00,pc,30.0,1,41.0,28
ankyros_prime_blade,2025-10-01T12:49:59+00:00,pc,6.0,2,8.333,14
ankyros_prime_blueprint,2025-10-01T12:49:59+00:00,pc,,0,8.667,5
ankyros_prime_gauntlet,2025-10-01T12:50:00+00:00,pc,8.333,3,21.333,3
ankyros_prime_set,2025-10-01T12:50:01+00:00,pc,43.667,5,59.667,19
ash_prime_blueprint,2025-10-01T12:50:02+00:00,pc,10.5,2,19.0,12
ash_prime_chassis_blueprint,2025-10-01T12:50:02+00:00,pc,10.0,3,21.333,4
ash_prime_neuroptics_blueprint,2025-10-01T12:50:03+00:00,pc,7.0,2,10.0,17
ash_prime_set,2025-10-01T12:50:04+00:00,pc,76.0,6,100.0,27
ash_prime_systems_blueprint,2025-10-01T12:50:05+00:00,pc,31.0,11,41.0,12
astilla_prime_barrel,2025-10-01T12:50:06+00:00,pc,6.667,3,19.333,5
astilla_prime_blueprint,2025-10-01T12:50:06+00:00,pc,3.0,1,4.667,14
astilla_prime_receiver,2025-10-01T12:50:07+00:00,pc,3.0,1,7.333,7
astilla_prime_set,2025-10-01T12:50:08+00:00,pc,20.667,3,39.667,33
astilla_prime_stock,2025-10-01T12:50:08+00:00,pc,,0,6.0,7
atlas_prime_blueprint,2025-10-01T12:50:09+00:00,pc,,0,3.333,19
atlas_prime_chassis_blueprint,2025-10-01T12:50:10+00:00,pc,2.0,1,7.0,15
atlas_prime_neuroptics_blueprint,2025-10-01T12:50:11+00:00,pc,43.333,13,60.0,6
atlas_prime_set,2025-10-01T12:50:12+00:00,pc,43.333,3,74.0,40
atlas_prime_systems_blueprint,2025-10-01T12:50:13+00:00,pc,2.0,1,5.0,19
ballistica_prime_blueprint,2025-10-01T12:50:13+00:00,pc,7.667,4,32.667,3
ballistica_prime_lower_limb,2025-10-01T12:50:14+00:00,pc,,0,,0
ballistica_prime_receiver,2025-10-01T12:50:15+00:00,pc,,0,5.0,9
ballistica_prime_set,2025-10-01T12:50:15+00:00,pc,47.667,5,69.667,20
ballistica_prime_string,2025-10-01T12:50:16+00:00,pc,,0,15.333,7
ballistica_prime_upper_limb,2025-10-01T12:50:17+00:00,pc,,0,7.667,6
banshee_prime_blueprint,2025-10-01T12:50:17+00:00,pc,,0,5.0,21
banshee_prime_chassis_blueprint,2025-10-01T12:50:18+00:00,pc,16.667,6,27.333,8
banshee_prime_neuroptics_blueprint,2025-10-01T12:50:18+00:00,pc,,0,3.667,14
banshee_prime_set,2025-10-01T12:50:19+00:00,pc,41.0,4,67.667,33
banshee_prime_systems_blueprint,2025-10-01T12:50:20+00:00,pc,10.0,4,23.0,8
baruuk_prime_blueprint,2025-10-01T12:50:21+00:00,pc,7.667,5,18.333,8
baruuk_prime_chassis_blueprint,2025-10-01T12:50:21+00:00,pc,,0,4.0,18
baruuk_prime_neuroptics_blueprint,2025-10-01T12:50:22+00:00,pc,10.333,4,30.0,7
baruuk_prime_set,2025-10-01T12:50:23+00:00,pc,43.333,5,54.667,40
baruuk_prime_systems_blueprint,2025-10-01T12:50:24+00:00,pc,2.0,1,6.0,13
baza_prime_barrel,2025-10-01T12:50:24+00:00,pc,,0,4.667,9
baza_prime_blueprint,2025-10-01T12:50:25+00:00,pc,6.0,2,17.333,5
baza_prime_receiver,2025-10-01T12:50:26+00:00,pc,1.5,2,4.667,10
baza_prime_set,2025-10-01T12:50:26+00:00,pc,51.333,4,77.667,18
baza_prime_stock,2025-10-01T12:50:27+00:00,pc,15.5,2,31.667,15
bo_prime_blueprint,2025-10-01T12:50:28+00:00,pc,7.0,2,25.0,7
bo_prime_handle,2025-10-01T12:50:29+00:00,pc,10.0,2,20.667,9
bo_prime_ornament,2025-10-01T12:50:29+00:00,pc,14.0,3,29.333,7
bo_prime_set,2025-10-01T12:50:30+00:00,pc,76.333,12,90.0,26
boar_prime_barrel,2025-10-01T12:50:31+00:00,pc,,0,9.333,37
boar_prime_blueprint,2025-10-01T12:50:31+00:00,pc,5.333,3,8.0,27
boar_prime_receiver,2025-10-01T12:50:32+00:00,pc,6.5,2,14.0,11
boar_prime_set,2025-10-01T12:50:33+00:00,pc,60.0,8,73.667,47
boar_prime_stock,2025-10-01T12:50:33+00:00,pc,18.333,4,30.0,21
boltor_prime_barrel,2025-10-01T12:50:34+00:00,pc,6.0,2,13.333,5
boltor_prime_blueprint,2025-10-01T12:50:35+00:00,pc,12.333,4,19.333,12
boltor_prime_receiver,2025-10-01T12:50:35+00:00,pc,,0,8.0,11
boltor_prime_set,2025-10-01T12:50:36+00:00,pc,32.0,3,60.0,24
boltor_prime_stock,2025-10-01T12:50:37+00:00,pc,5.333,4,9.667,7
braton_prime_barrel,2025-10-01T12:50:37+00:00,pc,,0,4.333,5
braton_prime_blueprint,2025-10-01T12:50:38+00:00,pc,1.0,1,2.0,9
braton_prime_receiver,2025-10-01T12:50:39+00:00,pc,1.0,1,4.0,8
braton_prime_set,2025-10-01T12:50:40+00:00,pc,6.667,12,7.333,39
braton_prime_stock,2025-10-01T12:50:40+00:00,pc,,0,1.0,22
bronco_prime_barrel,2025-10-01T12:50:41+00:00,pc,1.333,6,2.0,19
bronco_prime_blueprint,2025-10-01T12:50:42+00:00,pc,,0,2.333,3
bronco_prime_receiver,2025-10-01T12:50:43+00:00,pc,,0,1.667,7
bronco_prime_set,2025-10-01T12:50:43+00:00,pc,3.333,4,6.333,26
burston_prime_barrel,2025-10-01T12:50:44+00:00,pc,1.0,3,3.0,13
burston_prime_blueprint,2025-10-01T12:50:45+00:00,pc,,0,2.333,9
burston_prime_receiver,2025-10-01T12:50:45+00:00,pc,,0,2.667,21
burston_prime_set,2025-10-01T12:50:46+00:00,pc,6.0,6,10.0,45
burston_prime_stock,2025-10-01T12:50:47+00:00,pc,1.0,1,2.667,14
caliban_prime_blueprint,2025-10-01T12:50:48+00:00,pc,4.333,5,7.0,24
caliban_prime_chassis_blueprint,2025-10-01T12:50:49+00:00,pc,2.0,2,4.0,36
caliban_prime_neuroptics_blueprint,2025-10-01T12:50:50+00:00,pc,9.667,6,11.0,34
caliban_prime_set,2025-10-01T12:50:50+00:00,pc,60.0,13,68.667,35
caliban_prime_systems_blueprint,2025-10-01T12:50:51+00:00,pc,24.0,7,30.0,19
carrier_prime_blueprint,2025-10-01T12:50:52+00:00,pc,4.0,2,13.0,8
carrier_prime_carapace,2025-10-01T12:50:53+00:00,pc,6.0,2,12.667,5
carrier_prime_cerebrum,2025-10-01T12:50:53+00:00,pc,26.0,6,49.333,5
carrier_prime_set,2025-10-01T12:50:54+00:00,pc,70.0,6,88.0,20
carrier_prime_systems,2025-10-01T12:50:55+00:00,pc,3.0,1,5.667,11
cedo_prime_barrel,2025-10-01T12:50:55+00:00,pc,,0,5.0,12
cedo_prime_blueprint,2025-10-01T12:50:56+00:00,pc,8.333,11,11.0,15
cedo_prime_receiver,2025-10-01T12:50:57+00:00,pc,2.0,2,2.667,27
cedo_prime_set,2025-10-01T12:50:58+00:00,pc,15.667,6,25.0,55
cedo_prime_stock,2025-10-01T12:50:59+00:00,pc,2.0,1,3.333,16
cernos_prime_blueprint,2025-10-01T12:51:00+00:00,pc,,0,5.0,8
cernos_prime_grip,2025-10-01T12:51:00+00:00,pc,4.0,4,9.333,5
cernos_prime_lower_limb,2025-10-01T12:51:01+00:00,pc,6.0,1,27.0,7
cernos_prime_set,2025-10-01T12:51:02+00:00,pc,40.0,2,64.333,28
cernos_prime_string,2025-10-01T12:51:02+00:00,pc,4.333,3,7.667,14
cernos_prime_upper_limb,2025-10-01T12:51:03+00:00,pc,4.0,1,9.667,4
chroma_prime_blueprint,2025-10-01T12:51:04+00:00,pc,,0,9.0,20
chroma_prime_chassis_blueprint,2025-10-01T12:51:05+00:00,pc,,0,5.667,19
chroma_prime_neuroptics_blueprint,2025-10-01T12:51:05+00:00,pc,10.5,2,22.333,11
chroma_prime_set,2025-10-01T12:51:06+00:00,pc,51.667,8,59.0,77
chroma_prime_systems_blueprint,2025-10-01T12:51:07+00:00,pc,7.333,3,14.0,15
cobra_and_crane_prime_blade,2025-10-01T12:51:08+00:00,pc,,0,5.667,8
cobra_and_crane_prime_blueprint,2025-10-01T12:51:08+00:00,pc,1.0,2,2.0,11
cobra_and_crane_prime_guard,2025-10-01T12:51:09+00:00,pc,7.667,5,13.0,8
cobra_and_crane_prime_hilt,2025-10-01T12:51:10+00:00,pc,3.0,1,4.0,8
cobra_and_crane_prime_set,2025-10-01T12:51:10+00:00,pc,13.333,6,20.0,23
corinth_prime_barrel,2025-10-01T12:51:12+00:00,pc,25.0,7,55.0,8
corinth_prime_blueprint,2025-10-01T12:51:13+00:00,pc,,0,4.667,9
corinth_prime_receiver,2025-10-01T12:51:13+00:00,pc,,0,6.0,9
corinth_prime_set,2025-10-01T12:51:14+00:00,pc,46.667,4,74.667,21
corinth_prime_stock,2025-10-01T12:51:15+00:00,pc,8.667,4,16.667,5
corvas_prime_barrel,2025-10-01T12:51:15+00:00,pc,10.0,4,35.0,4
corvas_prime_blueprint,2025-10-01T12:51:16+00:00,pc,,0,6.0,7
corvas_prime_receiver,2025-10-01T12:51:17+00:00,pc,,0,10.0,5
corvas_prime_set,2025-10-01T12:51:18+00:00,pc,31.0,7,50.0,17
corvas_prime_stock,2025-10-01T12:51:19+00:00,pc,3.5,2,10.333,4
daikyu_prime_blueprint,2025-10-01T12:51:20+00:00,pc,2.0,1,1.333,17
daikyu_prime_grip,2025-10-01T12:51:20+00:00,pc,6.667,7,12.0,10
daikyu_prime_lower_limb,2025-10-01T12:51:21+00:00,pc,1.0,1,3.333,14
daikyu_prime_set,2025-10-01T12:51:22+00:00,pc,15.0,5,27.333,32
daikyu_prime_string,2025-10-01T12:51:22+00:00,pc,,0,5.0,15
daikyu_prime_upper_limb,2025-10-01T12:51:23+00:00,pc,1.0,1,4.0,12
dakra_prime_blade,2025-10-01T12:51:24+00:00,pc,10.0,1,9.0,16
dakra_prime_blueprint,2025-10-01T12:51:24+00:00,pc,,0,5.0,21
dakra_prime_handle,2025-10-01T12:51:25+00:00,pc,1.0,1,5.0,14
dakra_prime_set,2025-10-01T12:51:26+00:00,pc,15.0,1,20.0,54
destreza_prime_blade,2025-10-01T12:51:27+00:00,pc,21.667,7,46.0,6
destreza_prime_blueprint,2025-10-01T12:51:27+00:00,pc,,0,4.667,11
destreza_prime_handle,2025-10-01T12:51:28+00:00,pc,3.0,1,7.5,2
destreza_prime_set,2025-10-01T12:51:29+00:00,pc,30.5,2,58.333,15
dethcube_prime_blueprint,2025-10-01T12:51:29+00:00,pc,9.0,3,26.667,5
dethcube_prime_carapace,2025-10-01T12:51:30+00:00,pc,,0,4.333,12
dethcube_prime_cerebrum,2025-10-01T12:51:31+00:00,pc,27.333,8,48.0,7
dethcube_prime_set,2025-10-01T12:51:31+00:00,pc,65.333,9,85.0,26
dethcube_prime_systems,2025-10-01T12:51:32+00:00,pc,3.5,2,8.0,12
dual_kamas_prime_blade,2025-10-01T12:51:33+00:00,pc,27.333,9,40.0,6
dual_kamas_prime_blueprint,2025-10-01T12:51:33+00:00,pc,,0,5.0,7
dual_kamas_prime_handle,2025-10-01T12:51:34+00:00,pc,,0,9.333,11
dual_kamas_prime_set,2025-10-01T12:51:35+00:00,pc,80.0,7,103.333,15
dual_keres_prime_blade,2025-10-01T12:51:35+00:00,pc,,0,11.333,4
dual_keres_prime_blueprint,2025-10-01T12:51:36+00:00,pc,8.0,7,17.0,8
dual_keres_prime_handle,2025-10-01T12:51:37+00:00,pc,3.0,1,9.0,10
dual_keres_prime_set,2025-10-01T12:51:37+00:00,pc,40.0,1,53.333,27
dual_zoren_prime_blade,2025-10-01T12:51:38+00:00,pc,7.0,9,12.333,8
dual_zoren_prime_blueprint,2025-10-01T12:51:39+00:00,pc,1.667,4,2.0,16
dual_zoren_prime_handle,2025-10-01T12:51:39+00:00,pc,1.0,1,3.333,16
dual_zoren_prime_set,2025-10-01T12:51:40+00:00,pc,19.333,4,38.333,26
ember_prime_blueprint,2025-10-01T12:51:41+00:00,pc,24.667,8,40.0,15
ember_prime_chassis_blueprint,2025-10-01T12:51:41+00:00,pc,4.5,2,11.333,10
ember_prime_neuroptics_blueprint,2025-10-01T12:51:42+00:00,pc,10.0,4,18.0,8
ember_prime_set,2025-10-01T12:51:43+00:00,pc,66.0,3,100.0,25
ember_prime_systems_blueprint,2025-10-01T12:51:44+00:00,pc,10.0,1,9.333,21
epitaph_prime_barrel,2025-10-01T12:51:44+00:00,pc,1.0,3,3.0,19
epitaph_prime_blueprint,2025-10-01T12:51:45+00:00,pc,,0,4.333,9
epitaph_prime_receiver,2025-10-01T12:51:45+00:00,pc,7.667,11,7.333,23
epitaph_prime_set,2025-10-01T12:51:46+00:00,pc,10.667,10,15.0,50
equinox_prime_blueprint,2025-10-01T12:51:47+00:00,pc,,0,10.667,16
equinox_prime_chassis_blueprint,2025-10-01T12:51:48+00:00,pc,,0,5.0,17
equinox_prime_neuroptics_blueprint,2025-10-01T12:51:49+00:00,pc,,0,6.0,16
equinox_prime_set,2025-10-01T12:51:50+00:00,pc,39.0,3,57.333,63
equinox_prime_systems_blueprint,2025-10-01T12:51:51+00:00,pc,21.0,5,28.333,10
euphona_prime_barrel,2025-10-01T12:51:51+00:00,pc,,0,5.0,11
euphona_prime_blueprint,2025-10-01T12:51:52+00:00,pc,,0,5.0,5
euphona_prime_receiver,2025-10-01T12:51:53+00:00,pc,20.667,5,46.0,9
euphona_prime_set,2025-10-01T12:51:54+00:00,pc,34.333,4,48.0,30
fang_prime_blade,2025-10-01T12:51:54+00:00,pc,,0,1.667,5
fang_prime_blueprint,2025-10-01T12:51:55+00:00,pc,,0,1.0,9
fang_prime_handle,2025-10-01T12:51:55+00:00,pc,,0,1.667,14
fang_prime_set,2025-10-01T12:51:56+00:00,pc,4.333,4,5.667,33
fragor_prime_blueprint,2025-10-01T12:51:57+00:00,pc,,0,11.0,6
fragor_prime_handle,2025-10-01T12:51:58+00:00,pc,,0,13.667,5
fragor_prime_head,2025-10-01T12:51:59+00:00,pc,2.0,1,10.0,8
fragor_prime_set,2025-10-01T12:51:59+00:00,pc,25.0,2,38.333,22
frost_prime_blueprint,2025-10-01T12:52:00+00:00,pc,29.0,10,46.333,11
frost_prime_chassis_blueprint,2025-10-01T12:52:01+00:00,pc,10.0,2,18.667,9
frost_prime_neuroptics_blueprint,2025-10-01T12:52:02+00:00,pc,3.0,1,9.0,8
frost_prime_set,2025-10-01T12:52:03+00:00,pc,80.667,12,89.0,33
frost_prime_systems_blueprint,2025-10-01T12:52:03+00:00,pc,5.0,2,14.333,9
fulmin_prime_barrel,2025-10-01T12:52:04+00:00,pc,,0,4.333,11
fulmin_prime_blueprint,2025-10-01T12:52:05+00:00,pc,1.0,1,3.0,13
fulmin_prime_receiver,2025-10-01T12:52:05+00:00,pc,9.0,4,22.667,12
fulmin_prime_set,2025-10-01T12:52:06+00:00,pc,16.333,5,30.0,31
fulmin_prime_stock,2025-10-01T12:52:07+00:00,pc,1.0,2,5.333,7
galatine_prime_blade,2025-10-01T12:52:07+00:00,pc,2.0,1,4.0,12
galatine_prime_blueprint,2025-10-01T12:52:08+00:00,pc,22.0,6,40.0,5
galatine_prime_handle,2025-10-01T12:52:09+00:00,pc,,0,4.333,10
galatine_prime_set,2025-10-01T12:52:09+00:00,pc,45.0,1,61.333,11
gara_prime_blueprint,2025-10-01T12:52:10+00:00,pc,19.0,6,27.667,9
gara_prime_chassis_blueprint,2025-10-01T12:52:11+00:00,pc,7.667,4,15.667,16
gara_prime_neuroptics_blueprint,2025-10-01T12:52:12+00:00,pc,2.0,1,5.0,17
gara_prime_set,2025-10-01T12:52:12+00:00,pc,43.333,3,70.0,46
gara_prime_systems_blueprint,2025-10-01T12:52:13+00:00,pc,,0,5.0,19
garuda_prime_blueprint,2025-10-01T12:52:14+00:00,pc,,0,4.0,18
garuda_prime_chassis_blueprint,2025-10-01T12:52:14+00:00,pc,,0,7.0,11
garuda_prime_neuroptics_blueprint,2025-10-01T12:52:15+00:00,pc,15.0,6,18.667,12
garuda_prime_set,2025-10-01T12:52:16+00:00,pc,65.0,6,81.667,31
garuda_prime_systems_blueprint,2025-10-01T12:52:17+00:00,pc,32.667,9,39.333,16
gauss_prime_blueprint,2025-10-01T12:52:17+00:00,pc,,0,2.0,29
gauss_prime_chassis_blueprint,2025-10-01T12:52:18+00:00,pc,1.0,1,2.0,21
gauss_prime_neuroptics_blueprint,2025-10-01T12:52:19+00:00,pc,3.0,2,8.333,17
gauss_prime_set,2025-10-01T12:52:20+00:00,pc,32.667,30,34.667,63
gauss_prime_systems_blueprint,2025-10-01T12:52:20+00:00,pc,16.0,18,21.333,8
glaive_prime_blade,2025-10-01T12:52:22+00:00,pc,13.333,4,18.667,13
glaive_prime_blueprint,2025-10-01T12:52:22+00:00,pc,10.0,3,19.333,17
glaive_prime_disc,2025-10-01T12:52:23+00:00,pc,5.0,1,8.0,14
glaive_prime_set,2025-10-01T12:52:24+00:00,pc,55.333,5,79.333,43
gram_prime_blade,2025-10-01T12:52:24+00:00,pc,5.0,1,5.667,10
gram_prime_blueprint,2025-10-01T12:52:25+00:00,pc,,0,5.0,13
gram_prime_handle,2025-10-01T12:52:26+00:00,pc,7.0,1,14.667,13
gram_prime_set,2025-10-01T12:52:26+00:00,pc,9.0,1,28.667,47
grendel_prime_blueprint,2025-10-01T12:52:27+00:00,pc,8.333,7,9.667,13
grendel_prime_chassis_blueprint,2025-10-01T12:52:28+00:00,pc,1.0,1,3.667,16
grendel_prime_neuroptics_blueprint,2025-10-01T12:52:29+00:00,pc,1.0,1,5.0,9
grendel_prime_set,2025-10-01T12:52:30+00:00,pc,29.333,7,41.333,41
grendel_prime_systems_blueprint,2025-10-01T12:52:30+00:00,pc,8.667,4,23.0,10
guandao_prime_blade,2025-10-01T12:52:31+00:00,pc,6.333,5,8.333,12
guandao_prime_blueprint,2025-10-01T12:52:32+00:00,pc,4.0,1,4.667,11
guandao_prime_handle,2025-10-01T12:52:33+00:00,pc,12.667,7,19.0,9
guandao_prime_set,2025-10-01T12:52:33+00:00,pc,20.0,2,52.667,26
gunsen_prime_blade,2025-10-01T12:52:34+00:00,pc,7.667,9,8.333,9
gunsen_prime_blueprint,2025-10-01T12:52:35+00:00,pc,,0,5.0,4
gunsen_prime_handle,2025-10-01T12:52:36+00:00,pc,1.0,1,7.667,9
gunsen_prime_set,2025-10-01T12:52:36+00:00,pc,20.333,4,36.667,19
harrow_prime_blueprint,2025-10-01T12:52:37+00:00,pc,,0,5.667,17
harrow_prime_chassis_blueprint,2025-10-01T12:52:38+00:00,pc,4.0,2,9.667,6
harrow_prime_neuroptics_blueprint,2025-10-01T12:52:39+00:00,pc,,0,8.333,14
harrow_prime_set,2025-10-01T12:52:39+00:00,pc,51.667,7,64.667,38
harrow_prime_systems_blueprint,2025-10-01T12:52:40+00:00,pc,31.0,12,57.5,2
helios_prime_blueprint,2025-10-01T12:52:41+00:00,pc,1.667,3,4.667,8
helios_prime_carapace,2025-10-01T12:52:41+00:00,pc,2.667,4,5.0,8
helios_prime_cerebrum,2025-10-01T12:52:42+00:00,pc,18.333,5,39.333,5
helios_prime_set,2025-10-01T12:52:43+00:00,pc,33.333,3,65.0,34
