item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count,error
equinox_prime_systems_blueprint,2025-10-14T12:52:53+00:00,pc,19.333,8.0,30.0,12.0,
euphona_prime_barrel,2025-10-14T12:52:53+00:00,pc,,0.0,7.333,12.0,
euphona_prime_blueprint,2025-10-14T12:52:54+00:00,pc,,0.0,4.333,9.0,
euphona_prime_receiver,2025-10-14T12:52:55+00:00,pc,23.333,11.0,43.0,9.0,
euphona_prime_set,2025-10-14T12:52:55+00:00,pc,,0.0,49.667,26.0,
fang_prime_blade,2025-10-14T12:52:56+00:00,pc,,0.0,2.667,7.0,
fang_prime_blueprint,2025-10-14T12:52:57+00:00,pc,,0.0,2.0,8.0,
fang_prime_handle,2025-10-14T12:52:57+00:00,pc,1.0,1.0,2.0,11.0,
fang_prime_set,2025-10-14T12:52:58+00:00,pc,4.333,3.0,8.0,27.0,
fragor_prime_blueprint,2025-10-14T12:52:59+00:00,pc,,0.0,10.0,13.0,
fragor_prime_handle,2025-10-14T12:53:00+00:00,pc,5.667,3.0,15.0,5.0,
fragor_prime_head,2025-10-14T12:53:00+00:00,pc,,0.0,8.667,10.0,
fragor_prime_set,2025-10-14T12:53:01+00:00,pc,25.0,1.0,49.0,21.0,
frost_prime_blueprint,2025-10-14T12:53:02+00:00,pc,37.0,14.0,49.333,19.0,
frost_prime_chassis_blueprint,2025-10-14T12:53:02+00:00,pc,8.667,3.0,16.0,24.0,
frost_prime_neuroptics_blueprint,2025-10-14T12:53:03+00:00,pc,5.0,2.0,9.333,19.0,
frost_prime_set,2025-10-14T12:53:04+00:00,pc,85.667,16.0,95.0,30.0,
frost_prime_systems_blueprint,2025-10-14T12:53:05+00:00,pc,9.0,2.0,11.333,18.0,
fulmin_prime_barrel,2025-10-14T12:53:06+00:00,pc,,0.0,4.667,5.0,
fulmin_prime_blueprint,2025-10-14T12:53:06+00:00,pc,1.0,1.0,4.0,8.0,
fulmin_prime_receiver,2025-10-14T12:53:07+00:00,pc,5.667,5.0,19.0,13.0,
fulmin_prime_set,2025-10-14T12:53:08+00:00,pc,18.0,11.0,29.333,26.0,
fulmin_prime_stock,2025-10-14T12:53:09+00:00,pc,1.5,2.0,4.667,6.0,
galatine_prime_blade,2025-10-14T12:53:09+00:00,pc,,0.0,4.667,10.0,
galatine_prime_blueprint,2025-10-14T12:53:10+00:00,pc,20.667,6.0,36.667,4.0,
galatine_prime_handle,2025-10-14T12:53:11+00:00,pc,,0.0,6.667,6.0,
galatine_prime_set,2025-10-14T12:53:11+00:00,pc,40.0,2.0,55.0,21.0,
gara_prime_blueprint,2025-10-14T12:53:12+00:00,pc,29.667,13.0,37.667,23.0,
gara_prime_chassis_blueprint,2025-10-14T12:53:13+00:00,pc,9.5,2.0,13.667,16.0,
gara_prime_neuroptics_blueprint,2025-10-14T12:53:13+00:00,pc,2.0,1.0,5.0,21.0,
gara_prime_set,2025-10-14T12:53:14+00:00,pc,61.667,12.0,68.667,61.0,
gara_prime_systems_blueprint,2025-10-14T12:53:15+00:00,pc,2.0,1.0,5.0,16.0,
garuda_prime_blueprint,2025-10-14T12:53:16+00:00,pc,,0.0,3.667,21.0,
garuda_prime_chassis_blueprint,2025-10-14T12:53:17+00:00,pc,3.0,3.0,6.0,19.0,
garuda_prime_neuroptics_blueprint,2025-10-14T12:53:17+00:00,pc,16.333,7.0,26.333,16.0,
garuda_prime_set,2025-10-14T12:53:18+00:00,pc,71.0,16.0,83.333,25.0,
garuda_prime_systems_blueprint,2025-10-14T12:53:19+00:00,pc,38.333,10.0,40.667,19.0,
gauss_prime_blueprint,2025-10-14T12:53:20+00:00,pc,1.0,1.0,2.0,34.0,
gauss_prime_chassis_blueprint,2025-10-14T12:53:21+00:00,pc,1.0,2.0,2.667,30.0,
gauss_prime_neuroptics_blueprint,2025-10-14T12:53:22+00:00,pc,5.667,7.0,8.0,18.0,
gauss_prime_set,2025-10-14T12:53:22+00:00,pc,31.333,41.0,34.333,91.0,
gauss_prime_systems_blueprint,2025-10-14T12:53:23+00:00,pc,16.667,18.0,20.0,17.0,
glaive_prime_blade,2025-10-14T12:53:24+00:00,pc,11.667,3.0,18.667,15.0,
glaive_prime_blueprint,2025-10-14T12:53:25+00:00,pc,10.5,2.0,16.667,18.0,
glaive_prime_disc,2025-10-14T12:53:25+00:00,pc,5.0,1.0,8.333,12.0,
glaive_prime_set,2025-10-14T12:53:26+00:00,pc,67.0,8.0,76.0,53.0,
gram_prime_blade,2025-10-14T12:53:27+00:00,pc,4.0,1.0,5.0,8.0,
gram_prime_blueprint,2025-10-14T12:53:28+00:00,pc,,0.0,5.0,9.0,
gram_prime_handle,2025-10-14T12:53:28+00:00,pc,10.0,1.0,15.333,14.0,
gram_prime_set,2025-10-14T12:53:29+00:00,pc,14.0,1.0,28.333,37.0,
grendel_prime_blueprint,2025-10-14T12:53:30+00:00,pc,7.333,8.0,9.667,9.0,
grendel_prime_chassis_blueprint,2025-10-14T12:53:31+00:00,pc,1.5,2.0,4.333,21.0,
grendel_prime_neuroptics_blueprint,2025-10-14T12:53:31+00:00,pc,3.0,1.0,5.667,10.0,
grendel_prime_set,2025-10-14T12:53:32+00:00,pc,30.667,7.0,38.333,65.0,
grendel_prime_systems_blueprint,2025-10-14T12:53:33+00:00,pc,13.667,8.0,19.333,12.0,
guandao_prime_blade,2025-10-14T12:53:34+00:00,pc,5.0,2.0,8.667,9.0,
guandao_prime_blueprint,2025-10-14T12:53:34+00:00,pc,2.0,1.0,5.0,10.0,
guandao_prime_handle,2025-10-14T12:53:35+00:00,pc,6.0,1.0,19.667,9.0,
guandao_prime_set,2025-10-14T12:53:36+00:00,pc,30.0,2.0,49.333,29.0,
gunsen_prime_blade,2025-10-14T12:53:36+00:00,pc,6.0,5.0,11.333,9.0,
gunsen_prime_blueprint,2025-10-14T12:53:37+00:00,pc,,0.0,3.0,9.0,
gunsen_prime_handle,2025-10-14T12:53:38+00:00,pc,1.0,1.0,5.0,7.0,
gunsen_prime_set,2025-10-14T12:53:38+00:00,pc,21.0,4.0,38.333,22.0,
harrow_prime_blueprint,2025-10-14T12:53:39+00:00,pc,3.0,1.0,4.667,18.0,
harrow_prime_chassis_blueprint,2025-10-14T12:53:40+00:00,pc,5.667,4.0,12.333,5.0,
harrow_prime_neuroptics_blueprint,2025-10-14T12:53:40+00:00,pc,2.5,2.0,7.0,15.0,
harrow_prime_set,2025-10-14T12:53:41+00:00,pc,53.0,13.0,62.0,52.0,
harrow_prime_systems_blueprint,2025-10-14T12:53:42+00:00,pc,30.0,12.0,36.333,16.0,
helios_prime_blueprint,2025-10-14T12:53:43+00:00,pc,3.0,1.0,5.0,15.0,
helios_prime_carapace,2025-10-14T12:53:43+00:00,pc,,0.0,4.667,15.0,
helios_prime_cerebrum,2025-10-14T12:53:44+00:00,pc,24.0,8.0,36.0,15.0,
helios_prime_set,2025-10-14T12:53:45+00:00,pc,50.0,8.0,62.0,41.0,
helios_prime_systems,2025-10-14T12:53:45+00:00,pc,6.0,2.0,10.0,9.0,
hikou_prime_blueprint,2025-10-14T12:53:46+00:00,pc,3.0,1.0,4.333,10.0,
hikou_prime_pouch,2025-10-14T12:53:47+00:00,pc,5.0,1.0,9.333,7.0,
hikou_prime_set,2025-10-14T12:53:47+00:00,pc,25.0,2.0,53.0,24.0,
hikou_prime_stars,2025-10-14T12:53:48+00:00,pc,5.0,1.0,13.0,6.0,
hildryn_prime_blueprint,2025-10-14T12:53:49+00:00,pc,27.0,21.0,39.333,16.0,
hildryn_prime_chassis_blueprint,2025-10-14T12:53:50+00:00,pc,3.0,1.0,7.667,20.0,
hildryn_prime_neuroptics_blueprint,2025-10-14T12:53:51+00:00,pc,,0.0,4.667,12.0,
hildryn_prime_set,2025-10-14T12:53:51+00:00,pc,45.0,18.0,55.0,66.0,
hildryn_prime_systems_blueprint,2025-10-14T12:53:52+00:00,pc,,0.0,3.0,20.0,
hydroid_prime_blueprint,2025-10-14T12:53:53+00:00,pc,8.0,1.0,17.0,16.0,
hydroid_prime_chassis_blueprint,2025-10-14T12:53:54+00:00,pc,6.667,3.0,10.0,10.0,
hydroid_prime_neuroptics_blueprint,2025-10-14T12:53:54+00:00,pc,12.0,5.0,15.0,12.0,
hydroid_prime_set,2025-10-14T12:53:55+00:00,pc,85.333,12.0,100.0,35.0,
hydroid_prime_systems_blueprint,2025-10-14T12:53:56+00:00,pc,33.333,6.0,39.0,26.0,
hystrix_prime_barrel,2025-10-14T12:53:57+00:00,pc,,0.0,4.667,6.0,
hystrix_prime_blueprint,2025-10-14T12:53:57+00:00,pc,1.0,1.0,4.667,6.0,
hystrix_prime_receiver,2025-10-14T12:53:58+00:00,pc,6.667,3.0,13.0,14.0,
hystrix_prime_set,2025-10-14T12:53:59+00:00,pc,11.0,2.0,22.667,27.0,
inaros_prime_blueprint,2025-10-14T12:53:59+00:00,pc,,0.0,7.667,20.0,
inaros_prime_chassis_blueprint,2025-10-14T12:54:00+00:00,pc,,0.0,4.0,21.0,
inaros_prime_neuroptics_blueprint,2025-10-14T12:54:01+00:00,pc,26.0,8.0,38.0,12.0,
inaros_prime_set,2025-10-14T12:54:01+00:00,pc,47.0,9.0,60.0,34.0,
inaros_prime_systems_blueprint,2025-10-14T12:54:02+00:00,pc,2.0,1.0,5.333,16.0,
ivara_prime_blueprint,2025-10-14T12:54:03+00:00,pc,,0.0,6.667,16.0,
ivara_prime_chassis_blueprint,2025-10-14T12:54:03+00:00,pc,26.667,11.0,34.333,19.0,
ivara_prime_neuroptics_blueprint,2025-10-14T12:54:04+00:00,pc,4.0,1.0,6.667,9.0,
ivara_prime_set,2025-10-14T12:54:05+00:00,pc,55.0,14.0,69.0,54.0,
ivara_prime_systems_blueprint,2025-10-14T12:54:06+00:00,pc,,0.0,9.667,11.0,
karyst_prime_blade,2025-10-14T12:54:07+00:00,pc,13.0,3.0,17.667,8.0,
karyst_prime_blueprint,2025-10-14T12:54:07+00:00,pc,3.0,1.0,6.333,3.0,
karyst_prime_handle,2025-10-14T12:54:08+00:00,pc,2.0,1.0,5.0,11.0,
karyst_prime_set,2025-10-14T12:54:09+00:00,pc,12.0,1.0,30.0,28.0,
khora_prime_blueprint,2025-10-14T12:54:09+00:00,pc,21.667,7.0,31.667,16.0,
khora_prime_chassis_blueprint,2025-10-14T12:54:11+00:00,pc,2.0,1.0,5.0,28.0,
khora_prime_neuroptics_blueprint,2025-10-14T12:54:11+00:00,pc,26.667,8.0,33.333,10.0,
khora_prime_set,2025-10-14T12:54:12+00:00,pc,71.0,15.0,80.0,46.0,
khora_prime_systems_blueprint,2025-10-14T12:54:13+00:00,pc,5.0,1.0,5.0,23.0,
knell_prime_barrel,2025-10-14T12:54:14+00:00,pc,21.333,11.0,34.0,8.0,
knell_prime_blueprint,2025-10-14T12:54:14+00:00,pc,2.0,1.0,3.667,6.0,
knell_prime_receiver,2025-10-14T12:54:15+00:00,pc,2.0,1.0,4.0,13.0,
knell_prime_set,2025-10-14T12:54:15+00:00,pc,11.0,2.0,38.333,19.0,
kogake_prime_blueprint,2025-10-14T12:54:16+00:00,pc,2.0,1.0,4.667,13.0,
kogake_prime_boot,2025-10-14T12:54:17+00:00,pc,,0.0,5.667,11.0,
kogake_prime_gauntlet,2025-10-14T12:54:17+00:00,pc,13.333,4.0,22.667,9.0,
kogake_prime_set,2025-10-14T12:54:18+00:00,pc,57.0,1.0,79.333,24.0,
kompressa_prime_barrel,2025-10-14T12:54:19+00:00,pc,5.333,4.0,6.0,20.0,
kompressa_prime_blueprint,2025-10-14T12:54:20+00:00,pc,2.0,3.0,4.667,10.0,
kompressa_prime_reciever,2025-10-14T12:54:20+00:00,pc,2.0,2.0,10.333,10.0,
kompressa_prime_set,2025-10-14T12:54:21+00:00,pc,16.667,3.0,28.333,48.0,
kronen_prime_blade,2025-10-14T12:54:22+00:00,pc,15.333,3.0,21.667,18.0,
kronen_prime_blueprint,2025-10-14T12:54:22+00:00,pc,,0.0,3.667,20.0,
kronen_prime_handle,2025-10-14T12:54:23+00:00,pc,,0.0,10.0,12.0,
kronen_prime_set,2025-10-14T12:54:24+00:00,pc,68.333,4.0,81.333,35.0,
larkspur_prime_barrel,2025-10-14T12:54:24+00:00,pc,20.667,12.0,39.0,7.0,
larkspur_prime_blueprint,2025-10-14T12:54:25+00:00,pc,,0.0,9.333,6.0,
larkspur_prime_receiver,2025-10-14T12:54:26+00:00,pc,1.0,1.0,6.667,9.0,
larkspur_prime_set,2025-10-14T12:54:27+00:00,pc,38.0,10.0,49.333,24.0,
larkspur_prime_stock,2025-10-14T12:54:27+00:00,pc,1.333,3.0,5.667,11.0,
latron_prime_barrel,2025-10-14T12:54:28+00:00,pc,10.0,2.0,21.667,9.0,
latron_prime_blueprint,2025-10-14T12:54:29+00:00,pc,10.0,2.0,35.0,14.0,
latron_prime_receiver,2025-10-14T12:54:29+00:00,pc,10.0,3.0,21.667,10.0,
latron_prime_set,2025-10-14T12:54:30+00:00,pc,95.0,15.0,109.0,28.0,
latron_prime_stock,2025-10-14T12:54:31+00:00,pc,10.0,1.0,19.667,12.0,
lavos_prime_blueprint,2025-10-14T12:54:31+00:00,pc,1.5,2.0,7.667,23.0,
lavos_prime_chassis_blueprint,2025-10-14T12:54:32+00:00,pc,1.0,2.0,3.333,23.0,
lavos_prime_neuroptics_blueprint,2025-10-14T12:54:33+00:00,pc,1.5,2.0,3.667,28.0,
lavos_prime_set,2025-10-14T12:54:34+00:00,pc,23.0,10.0,29.0,67.0,
lavos_prime_systems_blueprint,2025-10-14T12:54:35+00:00,pc,7.333,10.0,10.0,23.0,
lex_prime_barrel,2025-10-14T12:54:35+00:00,pc,,0.0,3.333,10.0,
lex_prime_blueprint,2025-10-14T12:54:36+00:00,pc,,0.0,2.0,11.0,
lex_prime_receiver,2025-10-14T12:54:37+00:00,pc,,0.0,3.0,12.0,
lex_prime_set,2025-10-14T12:54:37+00:00,pc,2.0,2.0,6.0,26.0,
limbo_prime_blueprint,2025-10-14T12:54:38+00:00,pc,4.0,1.0,7.333,20.0,
limbo_prime_chassis_blueprint,2025-10-14T12:54:39+00:00,pc,39.0,16.0,49.333,13.0,
limbo_prime_neuroptics_blueprint,2025-10-14T12:54:40+00:00,pc,12.667,3.0,21.0,15.0,
limbo_prime_set,2025-10-14T12:54:40+00:00,pc,81.333,9.0,91.333,40.0,
limbo_prime_systems_blueprint,2025-10-14T12:54:41+00:00,pc,3.0,1.0,4.667,15.0,
loki_prime_blueprint,2025-10-14T12:54:42+00:00,pc,,0.0,13.0,5.0,
loki_prime_chassis_blueprint,2025-10-14T12:54:42+00:00,pc,13.0,4.0,26.333,10.0,
loki_prime_neuroptics_blueprint,2025-10-14T12:54:43+00:00,pc,9.0,3.0,19.0,12.0,
loki_prime_set,2025-10-14T12:54:44+00:00,pc,77.667,22.0,87.667,37.0,
loki_prime_systems_blueprint,2025-10-14T12:54:44+00:00,pc,21.667,6.0,29.0,15.0,
mag_prime_blueprint,2025-10-14T12:54:45+00:00,pc,19.0,7.0,21.333,31.0,
mag_prime_chassis_blueprint,2025-10-14T12:54:46+00:00,pc,,0.0,8.667,40.0,
mag_prime_neuroptics_blueprint,2025-10-14T12:54:47+00:00,pc,,0.0,6.0,44.0,
mag_prime_set,2025-10-14T12:54:48+00:00,pc,53.0,19.0,56.0,99.0,
mag_prime_systems_blueprint,2025-10-14T12:54:49+00:00,pc,5.5,2.0,8.0,30.0,
magnus_prime_barrel,2025-10-14T12:54:50+00:00,pc,15.333,8.0,29.667,12.0,
magnus_prime_blueprint,2025-10-14T12:54:50+00:00,pc,5.0,1.0,5.0,10.0,
magnus_prime_receiver,2025-10-14T12:54:51+00:00,pc,,0.0,5.333,23.0,
magnus_prime_set,2025-10-14T12:54:52+00:00,pc,31.0,11.0,44.333,36.0,
masseter_prime_blade,2025-10-14T12:54:52+00:00,pc,6.0,7.0,13.333,10.0,
masseter_prime_blueprint,2025-10-14T12:54:53+00:00,pc,1.667,4.0,2.0,13.0,
masseter_prime_handle,2025-10-14T12:54:54+00:00,pc,,0.0,3.0,10.0,
masseter_prime_set,2025-10-14T12:54:54+00:00,pc,8.667,7.0,9.333,37.0,
mesa_prime_blueprint,2025-10-14T12:54:55+00:00,pc,4.5,2.0,5.333,32.0,
mesa_prime_chassis_blueprint,2025-10-14T12:54:56+00:00,pc,4.667,4.0,8.0,15.0,
mesa_prime_neuroptics_blueprint,2025-10-14T12:54:57+00:00,pc,25.0,15.0,33.0,18.0,
mesa_prime_set,2025-10-14T12:54:58+00:00,pc,66.667,11.0,78.333,69.0,
mesa_prime_systems_blueprint,2025-10-14T12:54:58+00:00,pc,15.0,8.0,23.0,21.0,
mirage_prime_blueprint,2025-10-14T12:54:59+00:00,pc,30.333,9.0,35.667,29.0,
mirage_prime_chassis_blueprint,2025-10-14T12:55:00+00:00,pc,8.5,2.0,10.0,12.0,
mirage_prime_neuroptics_blueprint,2025-10-14T12:55:00+00:00,pc,,0.0,8.333,15.0,
mirage_prime_set,2025-10-14T12:55:01+00:00,pc,75.0,25.0,89.0,60.0,
mirage_prime_systems_blueprint,2025-10-14T12:55:02+00:00,pc,9.0,3.0,16.667,20.0,
nagantaka_prime_barrel,2025-10-14T12:55:03+00:00,pc,2.0,1.0,9.333,7.0,
nagantaka_prime_blueprint,2025-10-14T12:55:03+00:00,pc,10.5,2.0,14.0,10.0,
nagantaka_prime_receiver,2025-10-14T12:55:04+00:00,pc,1.0,1.0,4.667,10.0,
nagantaka_prime_set,2025-10-14T12:55:05+00:00,pc,12.0,1.0,35.0,31.0,
nagantaka_prime_stock,2025-10-14T12:55:05+00:00,pc,1.5,2.0,7.0,7.0,
nami_skyla_prime_blade,2025-10-14T12:55:06+00:00,pc,21.667,11.0,32.667,6.0,
nami_skyla_prime_blueprint,2025-10-14T12:55:07+00:00,pc,,0.0,7.333,10.0,
nami_skyla_prime_handle,2025-10-14T12:55:07+00:00,pc,5.0,1.0,9.333,7.0,
nami_skyla_prime_set,2025-10-14T12:55:08+00:00,pc,84.0,7.0,116.333,11.0,
nautilus_prime_blueprint,2025-10-14T12:55:09+00:00,pc,7.0,11.0,9.0,24.0,
nautilus_prime_carapace,2025-10-14T12:55:10+00:00,pc,3.0,1.0,5.0,17.0,
nautilus_prime_cerebrum,2025-10-14T12:55:11+00:00,pc,12.0,8.0,19.667,15.0,
nautilus_prime_set,2025-10-14T12:55:11+00:00,pc,31.333,17.0,39.333,59.0,
nautilus_prime_systems,2025-10-14T12:55:12+00:00,pc,1.667,3.0,2.667,39.0,
nekros_prime_blueprint,2025-10-14T12:55:13+00:00,pc,17.0,7.0,29.0,18.0,
nekros_prime_chassis_blueprint,2025-10-14T12:55:14+00:00,pc,5.0,1.0,9.667,19.0,
nekros_prime_neuroptics_blueprint,2025-10-14T12:55:14+00:00,pc,14.667,7.0,20.667,13.0,
nekros_prime_set,2025-10-14T12:55:15+00:00,pc,83.333,20.0,88.333,65.0,
nekros_prime_systems_blueprint,2025-10-14T12:55:16+00:00,pc,20.0,12.0,30.0,37.0,
nezha_prime_blueprint,2025-10-14T12:55:17+00:00,pc,,0.0,5.333,20.0,
nezha_prime_chassis_blueprint,2025-10-14T12:55:17+00:00,pc,21.667,7.0,24.667,19.0,
nezha_prime_neuroptics_blueprint,2025-10-14T12:55:18+00:00,pc,23.0,8.0,25.667,20.0,
nezha_prime_set,2025-10-14T12:55:19+00:00,pc,60.333,9.0,72.333,34.0,
nezha_prime_systems_blueprint,2025-10-14T12:55:19+00:00,pc,,0.0,3.667,24.0,
nidus_prime_blueprint,2025-10-14T12:55:20+00:00,pc,,0.0,5.0,21.0,
nidus_prime_chassis_blueprint,2025-10-14T12:55:21+00:00,pc,13.667,3.0,21.0,20.0,
nidus_prime_neuroptics_blueprint,2025-10-14T12:55:22+00:00,pc,22.333,6.0,34.667,15.0,
nidus_prime_set,2025-10-14T12:55:22+00:00,pc,63.333,16.0,70.0,70.0,
nidus_prime_systems_blueprint,2025-10-14T12:55:23+00:00,pc,,0.0,4.667,18.0,
nikana_prime_blade,2025-10-14T12:55:24+00:00,pc,10.0,1.0,19.333,13.0,
nikana_prime_blueprint,2025-10-14T12:55:25+00:00,pc,4.333,3.0,8.0,15.0,
nikana_prime_hilt,2025-10-14T12:55:25+00:00,pc,34.667,6.0,44.667,15.0,
nikana_prime_set,2025-10-14T12:55:26+00:00,pc,66.667,10.0,85.0,33.0,
ninkondi_prime_blueprint,2025-10-14T12:55:27+00:00,pc,,0.0,5.0,9.0,
ninkondi_prime_chain,2025-10-14T12:55:27+00:00,pc,,0.0,4.0,18.0,
ninkondi_prime_handle,2025-10-14T12:55:28+00:00,pc,10.0,3.0,20.0,9.0,
ninkondi_prime_set,2025-10-14T12:55:29+00:00,pc,22.667,3.0,50.667,28.0,
nova_prime_blueprint,2025-10-14T12:55:30+00:00,pc,8.0,7.0,10.0,33.0,
nova_prime_chassis_blueprint,2025-10-14T12:55:30+00:00,pc,24.667,19.0,27.333,50.0,
nova_prime_neuroptics_blueprint,2025-10-14T12:55:31+00:00,pc,7.0,6.0,9.0,25.0,
nova_prime_set,2025-10-14T12:55:32+00:00,pc,64.0,37.0,66.0,104.0,
nova_prime_systems_blueprint,2025-10-14T12:55:33+00:00,pc,8.667,6.0,12.667,17.0,
nyx_prime_blueprint,2025-10-14T12:55:33+00:00,pc,7.0,1.0,11.333,12.0,
nyx_prime_chassis_blueprint,2025-10-14T12:55:34+00:00,pc,8.0,1.0,11.0,19.0,
nyx_prime_neuroptics_blueprint,2025-10-14T12:55:35+00:00,pc,40.333,11.0,55.0,11.0,
nyx_prime_set,2025-10-14T12:55:35+00:00,pc,86.667,18.0,97.0,27.0,
nyx_prime_systems_blueprint,2025-10-14T12:55:36+00:00,pc,7.667,3.0,12.0,15.0,
oberon_prime_blueprint,2025-10-14T12:55:37+00:00,pc,9.333,7.0,10.667,15.0,
oberon_prime_chassis_blueprint,2025-10-14T12:55:37+00:00,pc,5.0,3.0,13.667,12.0,
oberon_prime_neuroptics_blueprint,2025-10-14T12:55:38+00:00,pc,22.0,6.0,30.667,21.0,
oberon_prime_set,2025-10-14T12:55:39+00:00,pc,70.0,13.0,88.333,54.0,
oberon_prime_systems_blueprint,2025-10-14T12:55:40+00:00,pc,11.0,5.0,19.0,26.0,
octavia_prime_blueprint,2025-10-14T12:55:40+00:00,pc,39.0,10.0,48.333,20.0,
octavia_prime_chassis_blueprint,2025-10-14T12:55:41+00:00,pc,5.0,1.0,11.333,11.0,
octavia_prime_neuroptics_blueprint,2025-10-14T12:55:42+00:00,pc,,0.0,4.667,21.0,
octavia_prime_set,2025-10-14T12:55:43+00:00,pc,72.0,15.0,79.667,37.0,
octavia_prime_systems_blueprint,2025-10-14T12:55:43+00:00,pc,5.0,1.0,7.0,19.0,
odonata_prime_blueprint,2025-10-14T12:55:44+00:00,pc,,0.0,5.0,20.0,
odonata_prime_harness_blueprint,2025-10-14T12:55:45+00:00,pc,5.0,2.0,9.333,5.0,
odonata_prime_set,2025-10-14T12:55:45+00:00,pc,27.333,5.0,38.333,33.0,
odonata_prime_systems_blueprint,2025-10-14T12:55:46+00:00,pc,,0.0,8.667,6.0,
odonata_prime_wings_blueprint,2025-10-14T12:55:47+00:00,pc,15.0,1.0,19.333,10.0,
okina_prime_blade,2025-10-14T12:55:47+00:00,pc,1.0,1.0,4.667,11.0,
okina_prime_blueprint,2025-10-14T12:55:48+00:00,pc,6.333,7.0,8.667,18.0,
okina_prime_handle,2025-10-14T12:55:49+00:00,pc,1.667,4.0,2.667,17.0,
okina_prime_set,2025-10-14T12:55:49+00:00,pc,17.0,9.0,19.667,52.0,
orthos_prime_blade,2025-10-14T12:55:50+00:00,pc,2.0,3.0,3.667,11.0,
orthos_prime_blueprint,2025-10-14T12:55:51+00:00,pc,2.0,4.0,2.667,18.0,
orthos_prime_handle,2025-10-14T12:55:52+00:00,pc,,0.0,4.667,11.0,
orthos_prime_set,2025-10-14T12:55:52+00:00,pc,8.0,12.0,8.333,35.0,
pandero_prime_barrel,2025-10-14T12:55:53+00:00,pc,2.0,2.0,4.667,10.0,
pandero_prime_blueprint,2025-10-14T12:55:54+00:00,pc,2.0,1.0,5.333,8.0,
pandero_prime_receiver,2025-10-14T12:55:54+00:00,pc,13.667,8.0,21.0,13.0,
pandero_prime_set,2025-10-14T12:55:55+00:00,pc,20.0,1.0,33.667,24.0,
pangolin_prime_blade,2025-10-14T12:55:56+00:00,pc,2.0,1.0,6.667,6.0,
pangolin_prime_blueprint,2025-10-14T12:55:56+00:00,pc,6.667,3.0,10.333,15.0,
pangolin_prime_handle,2025-10-14T12:55:57+00:00,pc,3.0,1.0,6.333,9.0,
pangolin_prime_set,2025-10-14T12:55:58+00:00,pc,10.0,2.0,24.667,30.0,
panthera_prime_barrel,2025-10-14T12:55:58+00:00,pc,5.0,2.0,22.667,9.0,
panthera_prime_blueprint,2025-10-14T12:55:59+00:00,pc,,0.0,4.0,6.0,
panthera_prime_receiver,2025-10-14T12:56:00+00:00,pc,7.0,3.0,12.0,9.0,
panthera_prime_set,2025-10-14T12:56:01+00:00,pc,17.5,2.0,49.667,21.0,
panthera_prime_stock,2025-10-14T12:56:01+00:00,pc,,0.0,6.0,9.0,
paris_prime_blueprint,2025-10-14T12:56:02+00:00,pc,,0.0,3.333,7.0,
paris_prime_grip,2025-10-14T12:56:02+00:00,pc,2.0,3.0,2.333,24.0,
paris_prime_lower_limb,2025-10-14T12:56:03+00:00,pc,,0.0,7.0,7.0,
paris_prime_set,2025-10-14T12:56:04+00:00,pc,6.0,8.0,9.333,32.0,
paris_prime_string,2025-10-14T12:56:05+00:00,pc,,0.0,2.0,8.0,
paris_prime_upper_limb,2025-10-14T12:56:05+00:00,pc,1.0,1.0,1.333,19.0,
phantasma_prime_barrel,2025-10-14T12:56:06+00:00,pc,6.333,3.0,21.667,8.0,
phantasma_prime_blueprint,2025-10-14T12:56:07+00:00,pc,2.0,2.0,5.0,16.0,
phantasma_prime_receiver,2025-10-14T12:56:07+00:00,pc,2.0,2.0,5.0,13.0,
phantasma_prime_set,2025-10-14T12:56:08+00:00,pc,16.667,3.0,55.0,32.0,
phantasma_prime_stock,2025-10-14T12:56:09+00:00,pc,10.5,2.0,20.0,12.0,
protea_prime_blueprint,2025-10-14T12:56:10+00:00,pc,,0.0,1.667,27.0,
protea_prime_chassis_blueprint,2025-10-14T12:56:10+00:00,pc,14.0,9.0,17.667,25.0,
protea_prime_neuroptics_blueprint,2025-10-14T12:56:11+00:00,pc,2.0,1.0,2.0,37.0,
protea_prime_set,2025-10-14T12:56:12+00:00,pc,29.333,17.0,33.0,77.0,
protea_prime_systems_blueprint,2025-10-14T12:56:13+00:00,pc,7.0,7.0,9.0,26.0,
pyrana_prime_barrel,2025-10-14T12:56:14+00:00,pc,5.0,1.0,5.333,14.0,
pyrana_prime_blueprint,2025-10-14T12:56:15+00:00,pc,22.0,5.0,37.333,11.0,
pyrana_prime_receiver,2025-10-14T12:56:15+00:00,pc,5.0,1.0,9.0,18.0,
pyrana_prime_set,2025-10-14T12:56:16+00:00,pc,35.333,3.0,63.0,31.0,
quassus_prime_blade,2025-10-14T12:56:17+00:00,pc,6.333,8.0,8.667,20.0,
quassus_prime_blueprint,2025-10-14T12:56:17+00:00,pc,1.667,3.0,2.333,23.0,
quassus_prime_handle,2025-10-14T12:56:18+00:00,pc,,0.0,3.333,9.0,
quassus_prime_set,2025-10-14T12:56:19+00:00,pc,19.667,6.0,25.0,35.0,
reaper_prime_blade,2025-10-14T12:56:20+00:00,pc,6.0,1.0,14.667,6.0,
reaper_prime_blueprint,2025-10-14T12:56:20+00:00,pc,,0.0,10.667,6.0,
