item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count,error
zylok_prime_blueprint,2025-11-01T02:01:54+00:00,pc,5.0,1.0,9.333,12.0,
zylok_prime_receiver,2025-11-01T02:01:55+00:00,pc,2.0,1.0,2.333,15.0,
zylok_prime_set,2025-11-01T02:01:56+00:00,pc,9.667,9.0,18.333,24.0,
acceltra_prime_barrel,2025-11-01T12:43:53+00:00,pc,6.0,7.0,9.0,33.0,
acceltra_prime_blueprint,2025-11-01T12:43:54+00:00,pc,1.0,1.0,1.667,18.0,
acceltra_prime_receiver,2025-11-01T12:43:57+00:00,pc,1.333,3.0,2.667,22.0,
acceltra_prime_set,2025-11-01T12:43:59+00:00,pc,17.667,7.0,19.667,63.0,
acceltra_prime_stock,2025-11-01T12:44:06+00:00,pc,6.0,6.0,8.333,34.0,
afuris_prime_barrel,2025-11-01T12:44:07+00:00,pc,2.0,1.0,3.667,14.0,
afuris_prime_blueprint,2025-11-01T12:44:10+00:00,pc,,0.0,3.333,10.0,
afuris_prime_link,2025-11-01T12:44:15+00:00,pc,3.0,2.0,3.667,18.0,
afuris_prime_receiver,2025-11-01T12:44:18+00:00,pc,22.333,12.0,29.0,18.0,
afuris_prime_set,2025-11-01T12:44:19+00:00,pc,63.333,5.0,80.0,32.0,
akarius_prime_barrel,2025-11-01T12:44:24+00:00,pc,1.5,2.0,4.333,15.0,
akarius_prime_blueprint,2025-11-01T12:44:25+00:00,pc,7.0,12.0,8.333,41.0,
akarius_prime_link,2025-11-01T12:44:27+00:00,pc,1.667,4.0,2.667,29.0,
akarius_prime_receiver,2025-11-01T12:44:28+00:00,pc,8.0,10.0,12.333,20.0,
akarius_prime_set,2025-11-01T12:44:29+00:00,pc,37.333,10.0,37.667,48.0,
akbolto_prime_barrel,2025-11-01T12:44:34+00:00,pc,3.0,2.0,7.667,17.0,
akbolto_prime_blueprint,2025-11-01T12:44:35+00:00,pc,,0.0,3.333,6.0,
akbolto_prime_link,2025-11-01T12:44:36+00:00,pc,2.0,1.0,4.333,16.0,
akbolto_prime_receiver,2025-11-01T12:44:37+00:00,pc,18.333,11.0,29.667,8.0,
akbolto_prime_set,2025-11-01T12:44:38+00:00,pc,61.667,4.0,86.667,26.0,
akbronco_prime_blueprint,2025-11-01T12:44:39+00:00,pc,,0.0,1.667,16.0,
akbronco_prime_link,2025-11-01T12:44:40+00:00,pc,1.5,2.0,4.0,15.0,
akbronco_prime_set,2025-11-01T12:44:41+00:00,pc,,0.0,6.667,22.0,
akjagara_prime_barrel,2025-11-01T12:44:42+00:00,pc,15.0,9.0,26.667,7.0,
akjagara_prime_blueprint,2025-11-01T12:44:42+00:00,pc,,0.0,4.0,15.0,
akjagara_prime_link,2025-11-01T12:44:43+00:00,pc,,0.0,7.0,12.0,
akjagara_prime_receiver,2025-11-01T12:44:44+00:00,pc,5.0,4.0,7.0,10.0,
akjagara_prime_set,2025-11-01T12:44:46+00:00,pc,82.0,8.0,100.0,18.0,
aklex_prime_blueprint,2025-11-01T12:44:47+00:00,pc,2.0,1.0,7.333,14.0,
aklex_prime_link,2025-11-01T12:44:48+00:00,pc,22.667,8.0,39.333,10.0,
aklex_prime_set,2025-11-01T12:44:50+00:00,pc,27.5,2.0,43.333,28.0,
akmagnus_prime_blueprint,2025-11-01T12:44:51+00:00,pc,5.667,4.0,15.0,21.0,
akmagnus_prime_link,2025-11-01T12:44:52+00:00,pc,7.667,3.0,15.0,23.0,
akmagnus_prime_set,2025-11-01T12:44:53+00:00,pc,30.667,7.0,37.667,35.0,
aksomati_prime_barrel,2025-11-01T12:44:55+00:00,pc,5.667,5.0,8.667,13.0,
aksomati_prime_blueprint,2025-11-01T12:44:57+00:00,pc,,0.0,4.333,12.0,
aksomati_prime_link,2025-11-01T12:45:00+00:00,pc,23.0,9.0,38.0,10.0,
aksomati_prime_receiver,2025-11-01T12:45:00+00:00,pc,5.0,2.0,7.333,17.0,
aksomati_prime_set,2025-11-01T12:45:05+00:00,pc,75.333,10.0,88.333,30.0,
akstiletto_prime_barrel,2025-11-01T12:45:06+00:00,pc,10.667,6.0,18.0,8.0,
akstiletto_prime_blueprint,2025-11-01T12:45:08+00:00,pc,10.667,6.0,14.667,13.0,
akstiletto_prime_link,2025-11-01T12:45:10+00:00,pc,4.333,3.0,9.333,13.0,
akstiletto_prime_receiver,2025-11-01T12:45:12+00:00,pc,15.333,10.0,23.333,8.0,
akstiletto_prime_set,2025-11-01T12:45:13+00:00,pc,120.0,12.0,130.667,22.0,
akvasto_prime_blueprint,2025-11-01T12:45:14+00:00,pc,12.0,5.0,16.667,24.0,
akvasto_prime_link,2025-11-01T12:45:15+00:00,pc,4.0,2.0,8.0,16.0,
akvasto_prime_set,2025-11-01T12:45:15+00:00,pc,20.333,4.0,29.333,38.0,
ankyros_prime_blade,2025-11-01T12:45:17+00:00,pc,3.5,2.0,7.667,25.0,
ankyros_prime_blueprint,2025-11-01T12:45:18+00:00,pc,1.5,2.0,6.0,14.0,
ankyros_prime_gauntlet,2025-11-01T12:45:24+00:00,pc,6.667,7.0,12.0,8.0,
ankyros_prime_set,2025-11-01T12:45:25+00:00,pc,41.667,6.0,60.0,23.0,
ash_prime_blueprint,2025-11-01T12:45:26+00:00,pc,12.667,4.0,18.333,12.0,
ash_prime_chassis_blueprint,2025-11-01T12:45:27+00:00,pc,9.333,4.0,13.667,12.0,
ash_prime_neuroptics_blueprint,2025-11-01T12:45:32+00:00,pc,7.0,4.0,9.667,18.0,
ash_prime_set,2025-11-01T12:45:36+00:00,pc,82.333,15.0,93.333,47.0,
ash_prime_systems_blueprint,2025-11-01T12:45:43+00:00,pc,28.333,10.0,36.0,26.0,
astilla_prime_barrel,2025-11-01T12:45:44+00:00,pc,8.667,5.0,17.667,13.0,
astilla_prime_blueprint,2025-11-01T12:45:44+00:00,pc,,0.0,5.667,14.0,
astilla_prime_receiver,2025-11-01T12:45:51+00:00,pc,3.0,1.0,6.333,8.0,
astilla_prime_set,2025-11-01T12:45:52+00:00,pc,13.0,2.0,38.333,45.0,
astilla_prime_stock,2025-11-01T12:45:54+00:00,pc,,0.0,5.0,15.0,
atlas_prime_blueprint,2025-11-01T12:45:56+00:00,pc,,0.0,3.667,21.0,
atlas_prime_chassis_blueprint,2025-11-01T12:45:57+00:00,pc,2.0,1.0,5.0,18.0,
atlas_prime_neuroptics_blueprint,2025-11-01T12:45:58+00:00,pc,42.667,14.0,53.333,20.0,
atlas_prime_set,2025-11-01T12:46:00+00:00,pc,56.0,12.0,70.0,53.0,
atlas_prime_systems_blueprint,2025-11-01T12:46:01+00:00,pc,2.0,1.0,5.0,27.0,
ballistica_prime_blueprint,2025-11-01T12:46:02+00:00,pc,10.0,1.0,18.0,17.0,
ballistica_prime_lower_limb,2025-11-01T12:46:06+00:00,pc,2.667,3.0,7.0,8.0,
ballistica_prime_receiver,2025-11-01T12:46:10+00:00,pc,,0.0,5.667,10.0,
ballistica_prime_set,2025-11-01T12:46:11+00:00,pc,60.0,7.0,74.333,23.0,
ballistica_prime_string,2025-11-01T12:46:12+00:00,pc,6.0,7.0,17.333,9.0,
ballistica_prime_upper_limb,2025-11-01T12:46:13+00:00,pc,,0.0,6.333,14.0,
banshee_prime_blueprint,2025-11-01T12:46:18+00:00,pc,,0.0,5.0,19.0,
banshee_prime_chassis_blueprint,2025-11-01T12:46:19+00:00,pc,19.333,5.0,31.667,12.0,
banshee_prime_neuroptics_blueprint,2025-11-01T12:46:22+00:00,pc,,0.0,4.0,20.0,
banshee_prime_set,2025-11-01T12:46:31+00:00,pc,50.333,7.0,69.0,63.0,
banshee_prime_systems_blueprint,2025-11-01T12:46:34+00:00,pc,11.0,1.0,22.667,17.0,
baruuk_prime_blueprint,2025-11-01T12:46:35+00:00,pc,6.0,3.0,13.333,27.0,
baruuk_prime_chassis_blueprint,2025-11-01T12:46:36+00:00,pc,,0.0,2.667,29.0,
baruuk_prime_neuroptics_blueprint,2025-11-01T12:46:37+00:00,pc,13.0,4.0,21.0,25.0,
baruuk_prime_set,2025-11-01T12:46:38+00:00,pc,40.0,9.0,48.0,75.0,
baruuk_prime_systems_blueprint,2025-11-01T12:46:47+00:00,pc,,0.0,7.667,13.0,
baza_prime_barrel,2025-11-01T12:46:49+00:00,pc,3.0,1.0,4.667,13.0,
baza_prime_blueprint,2025-11-01T12:46:50+00:00,pc,,0.0,12.0,10.0,
baza_prime_receiver,2025-11-01T12:46:54+00:00,pc,,0.0,6.667,8.0,
baza_prime_set,2025-11-01T12:47:03+00:00,pc,60.0,9.0,71.667,28.0,
baza_prime_stock,2025-11-01T12:47:07+00:00,pc,27.0,6.0,35.333,8.0,
bo_prime_blueprint,2025-11-01T12:47:09+00:00,pc,4.0,2.0,19.333,9.0,
bo_prime_handle,2025-11-01T12:47:10+00:00,pc,8.333,4.0,12.333,18.0,
bo_prime_ornament,2025-11-01T12:47:17+00:00,pc,22.667,12.0,28.333,14.0,
bo_prime_set,2025-11-01T12:47:19+00:00,pc,78.667,12.0,88.333,30.0,
boar_prime_barrel,2025-11-01T12:47:22+00:00,pc,4.5,2.0,6.333,26.0,
boar_prime_blueprint,2025-11-01T12:47:24+00:00,pc,,0.0,4.333,25.0,
boar_prime_receiver,2025-11-01T12:47:34+00:00,pc,6.5,2.0,8.0,17.0,
boar_prime_set,2025-11-01T12:47:47+00:00,pc,33.333,3.0,49.667,93.0,
boar_prime_stock,2025-11-01T12:47:49+00:00,pc,11.667,4.0,19.0,43.0,
boltor_prime_barrel,2025-11-01T12:47:52+00:00,pc,7.5,2.0,10.0,12.0,
boltor_prime_blueprint,2025-11-01T12:47:58+00:00,pc,7.0,2.0,19.0,19.0,
boltor_prime_receiver,2025-11-01T12:47:59+00:00,pc,,0.0,7.667,23.0,
boltor_prime_set,2025-11-01T12:48:00+00:00,pc,35.333,5.0,55.667,41.0,
boltor_prime_stock,2025-11-01T12:48:02+00:00,pc,5.0,1.0,9.667,10.0,
braton_prime_barrel,2025-11-01T12:48:03+00:00,pc,,0.0,5.333,8.0,
braton_prime_blueprint,2025-11-01T12:48:12+00:00,pc,1.0,1.0,2.0,14.0,
braton_prime_receiver,2025-11-01T12:48:14+00:00,pc,1.0,2.0,3.667,17.0,
braton_prime_set,2025-11-01T12:48:15+00:00,pc,8.0,9.0,7.667,44.0,
braton_prime_stock,2025-11-01T12:48:17+00:00,pc,1.0,1.0,1.667,24.0,
bronco_prime_barrel,2025-11-01T12:48:19+00:00,pc,1.0,1.0,3.333,18.0,
bronco_prime_blueprint,2025-11-01T12:48:21+00:00,pc,,0.0,2.333,10.0,
bronco_prime_receiver,2025-11-01T12:48:23+00:00,pc,,0.0,2.0,16.0,
bronco_prime_set,2025-11-01T12:48:24+00:00,pc,,0.0,6.667,29.0,
burston_prime_barrel,2025-11-01T12:48:30+00:00,pc,,0.0,4.0,22.0,
burston_prime_blueprint,2025-11-01T12:48:31+00:00,pc,,0.0,2.0,23.0,
burston_prime_receiver,2025-11-01T12:48:32+00:00,pc,,0.0,3.333,10.0,
burston_prime_set,2025-11-01T12:48:34+00:00,pc,6.0,1.0,9.667,52.0,
burston_prime_stock,2025-11-01T12:48:37+00:00,pc,,0.0,2.0,20.0,
caliban_prime_blueprint,2025-11-01T12:48:39+00:00,pc,4.667,4.0,7.0,45.0,
caliban_prime_chassis_blueprint,2025-11-01T12:48:42+00:00,pc,2.0,4.0,3.333,32.0,
caliban_prime_neuroptics_blueprint,2025-11-01T12:48:46+00:00,pc,7.667,8.0,10.667,39.0,
caliban_prime_set,2025-11-01T12:48:48+00:00,pc,53.333,15.0,63.333,79.0,
caliban_prime_systems_blueprint,2025-11-01T12:48:50+00:00,pc,22.0,19.0,29.667,36.0,
carrier_prime_blueprint,2025-11-01T12:48:53+00:00,pc,3.0,3.0,10.0,16.0,
carrier_prime_carapace,2025-11-01T12:48:56+00:00,pc,5.0,3.0,11.333,12.0,
carrier_prime_cerebrum,2025-11-01T12:49:00+00:00,pc,27.333,10.0,45.0,11.0,
carrier_prime_set,2025-11-01T12:49:02+00:00,pc,76.667,8.0,90.0,30.0,
carrier_prime_systems,2025-11-01T12:49:07+00:00,pc,4.5,2.0,6.667,16.0,
cedo_prime_barrel,2025-11-01T12:49:09+00:00,pc,1.333,3.0,4.667,27.0,
cedo_prime_blueprint,2025-11-01T12:49:10+00:00,pc,6.333,8.0,9.667,27.0,
cedo_prime_receiver,2025-11-01T12:49:11+00:00,pc,2.0,2.0,4.0,30.0,
cedo_prime_set,2025-11-01T12:49:12+00:00,pc,20.0,1.0,27.667,72.0,
cedo_prime_stock,2025-11-01T12:49:14+00:00,pc,1.0,2.0,3.333,20.0,
cernos_prime_blueprint,2025-11-01T12:49:26+00:00,pc,,0.0,5.0,12.0,
cernos_prime_grip,2025-11-01T12:49:27+00:00,pc,4.0,2.0,7.0,8.0,
cernos_prime_lower_limb,2025-11-01T12:49:29+00:00,pc,11.0,1.0,25.0,14.0,
cernos_prime_set,2025-11-01T12:49:31+00:00,pc,43.333,5.0,63.0,33.0,
cernos_prime_string,2025-11-01T12:49:33+00:00,pc,3.0,1.0,5.667,16.0,
cernos_prime_upper_limb,2025-11-01T12:49:37+00:00,pc,,0.0,7.0,13.0,
chroma_prime_blueprint,2025-11-01T12:49:38+00:00,pc,4.0,3.0,7.333,21.0,
chroma_prime_chassis_blueprint,2025-11-01T12:49:39+00:00,pc,2.0,1.0,7.333,30.0,
chroma_prime_neuroptics_blueprint,2025-11-01T12:49:41+00:00,pc,18.0,5.0,20.0,25.0,
chroma_prime_set,2025-11-01T12:49:41+00:00,pc,47.333,8.0,63.333,95.0,
chroma_prime_systems_blueprint,2025-11-01T12:49:43+00:00,pc,11.0,4.0,15.667,18.0,
cobra_and_crane_prime_blade,2025-11-01T12:49:44+00:00,pc,,0.0,3.667,12.0,
cobra_and_crane_prime_blueprint,2025-11-01T12:49:48+00:00,pc,1.0,1.0,3.333,15.0,
cobra_and_crane_prime_guard,2025-11-01T12:49:51+00:00,pc,5.667,3.0,11.333,18.0,
cobra_and_crane_prime_hilt,2025-11-01T12:49:52+00:00,pc,,0.0,4.0,15.0,
cobra_and_crane_prime_set,2025-11-01T12:49:53+00:00,pc,,0.0,19.0,45.0,
corinth_prime_barrel,2025-11-01T12:49:54+00:00,pc,25.0,6.0,41.0,18.0,
corinth_prime_blueprint,2025-11-01T12:49:55+00:00,pc,,0.0,4.0,11.0,
corinth_prime_receiver,2025-11-01T12:49:56+00:00,pc,,0.0,5.333,16.0,
corinth_prime_set,2025-11-01T12:50:01+00:00,pc,52.0,7.0,66.667,42.0,
corinth_prime_stock,2025-11-01T12:50:02+00:00,pc,7.333,4.0,14.0,9.0,
corvas_prime_barrel,2025-11-01T12:50:03+00:00,pc,15.0,5.0,40.0,6.0,
corvas_prime_blueprint,2025-11-01T12:50:04+00:00,pc,4.0,1.0,5.667,14.0,
corvas_prime_receiver,2025-11-01T12:50:05+00:00,pc,4.5,2.0,8.0,9.0,
corvas_prime_set,2025-11-01T12:50:06+00:00,pc,15.0,3.0,49.667,30.0,
corvas_prime_stock,2025-11-01T12:50:07+00:00,pc,4.5,2.0,6.333,12.0,
daikyu_prime_blueprint,2025-11-01T12:50:09+00:00,pc,1.0,1.0,1.667,19.0,
daikyu_prime_grip,2025-11-01T12:50:10+00:00,pc,6.0,7.0,9.667,26.0,
daikyu_prime_lower_limb,2025-11-01T12:50:10+00:00,pc,1.667,3.0,5.0,17.0,
daikyu_prime_set,2025-11-01T12:50:12+00:00,pc,12.667,6.0,27.667,45.0,
daikyu_prime_string,2025-11-01T12:50:18+00:00,pc,1.0,2.0,3.667,10.0,
daikyu_prime_upper_limb,2025-11-01T12:50:20+00:00,pc,1.667,3.0,4.667,15.0,
dakra_prime_blade,2025-11-01T12:50:21+00:00,pc,5.0,1.0,7.0,19.0,
dakra_prime_blueprint,2025-11-01T12:50:23+00:00,pc,,0.0,4.667,14.0,
dakra_prime_handle,2025-11-01T12:50:25+00:00,pc,,0.0,4.667,11.0,
dakra_prime_set,2025-11-01T12:50:26+00:00,pc,,0.0,14.667,62.0,
destreza_prime_blade,2025-11-01T12:50:28+00:00,pc,22.0,11.0,42.333,8.0,
destreza_prime_blueprint,2025-11-01T12:50:30+00:00,pc,,0.0,4.667,16.0,
destreza_prime_handle,2025-11-01T12:50:32+00:00,pc,3.0,1.0,9.667,8.0,
destreza_prime_set,2025-11-01T12:50:36+00:00,pc,39.333,6.0,59.0,28.0,
dethcube_prime_blueprint,2025-11-01T12:50:38+00:00,pc,12.0,4.0,19.333,18.0,
dethcube_prime_carapace,2025-11-01T12:50:39+00:00,pc,1.5,2.0,3.667,19.0,
dethcube_prime_cerebrum,2025-11-01T12:50:44+00:00,pc,30.333,12.0,41.0,14.0,
dethcube_prime_set,2025-11-01T12:50:45+00:00,pc,67.333,10.0,83.333,48.0,
dethcube_prime_systems,2025-11-01T12:50:47+00:00,pc,4.333,3.0,6.667,19.0,
dual_kamas_prime_blade,2025-11-01T12:50:52+00:00,pc,25.333,13.0,39.0,12.0,
dual_kamas_prime_blueprint,2025-11-01T12:50:53+00:00,pc,,0.0,4.333,12.0,
dual_kamas_prime_handle,2025-11-01T12:50:53+00:00,pc,3.0,3.0,8.0,12.0,
dual_kamas_prime_set,2025-11-01T12:50:54+00:00,pc,100.0,10.0,117.333,30.0,
dual_keres_prime_blade,2025-11-01T12:50:56+00:00,pc,,0.0,5.0,17.0,
dual_keres_prime_blueprint,2025-11-01T12:50:58+00:00,pc,6.667,4.0,14.667,20.0,
dual_keres_prime_handle,2025-11-01T12:51:01+00:00,pc,2.5,2.0,5.333,16.0,
dual_keres_prime_set,2025-11-01T12:51:02+00:00,pc,31.667,3.0,49.333,38.0,
dual_zoren_prime_blade,2025-11-01T12:51:02+00:00,pc,8.667,9.0,9.667,21.0,
dual_zoren_prime_blueprint,2025-11-01T12:51:03+00:00,pc,2.0,4.0,2.667,22.0,
dual_zoren_prime_handle,2025-11-01T12:51:04+00:00,pc,1.5,2.0,3.0,18.0,
dual_zoren_prime_set,2025-11-01T12:51:09+00:00,pc,21.667,6.0,39.667,43.0,
ember_prime_blueprint,2025-11-01T12:51:12+00:00,pc,28.333,8.0,39.0,20.0,
ember_prime_chassis_blueprint,2025-11-01T12:51:16+00:00,pc,8.0,3.0,13.667,16.0,
ember_prime_neuroptics_blueprint,2025-11-01T12:51:17+00:00,pc,10.0,2.0,19.0,13.0,
ember_prime_set,2025-11-01T12:51:17+00:00,pc,84.0,15.0,94.333,63.0,
ember_prime_systems_blueprint,2025-11-01T12:51:19+00:00,pc,5.0,1.0,9.667,28.0,
epitaph_prime_barrel,2025-11-01T12:51:21+00:00,pc,1.333,3.0,2.667,19.0,
epitaph_prime_blueprint,2025-11-01T12:51:27+00:00,pc,1.0,1.0,4.333,12.0,
epitaph_prime_receiver,2025-11-01T12:51:28+00:00,pc,6.0,6.0,9.333,31.0,
epitaph_prime_set,2025-11-01T12:51:30+00:00,pc,11.667,6.0,15.0,61.0,
equinox_prime_blueprint,2025-11-01T12:51:34+00:00,pc,8.667,3.0,10.0,19.0,
equinox_prime_chassis_blueprint,2025-11-01T12:51:34+00:00,pc,,0.0,3.667,31.0,
equinox_prime_neuroptics_blueprint,2025-11-01T12:51:35+00:00,pc,,0.0,6.333,36.0,
equinox_prime_set,2025-11-01T12:51:36+00:00,pc,43.667,7.0,60.0,85.0,
equinox_prime_systems_blueprint,2025-11-01T12:51:39+00:00,pc,18.0,6.0,27.333,18.0,
euphona_prime_barrel,2025-11-01T12:51:41+00:00,pc,,0.0,7.667,9.0,
euphona_prime_blueprint,2025-11-01T12:51:47+00:00,pc,,0.0,4.0,12.0,
euphona_prime_receiver,2025-11-01T12:51:48+00:00,pc,28.333,10.0,37.667,10.0,
euphona_prime_set,2025-11-01T12:51:50+00:00,pc,15.0,1.0,49.667,28.0,
fang_prime_blade,2025-11-01T12:52:00+00:00,pc,2.0,1.0,3.667,9.0,
fang_prime_blueprint,2025-11-01T12:52:02+00:00,pc,,0.0,1.333,17.0,
fang_prime_handle,2025-11-01T12:52:03+00:00,pc,,0.0,3.0,13.0,
fang_prime_set,2025-11-01T12:52:05+00:00,pc,5.0,1.0,8.667,40.0,
fragor_prime_blueprint,2025-11-01T12:52:07+00:00,pc,8.0,1.0,10.0,18.0,
fragor_prime_handle,2025-11-01T12:52:14+00:00,pc,4.0,1.0,11.333,14.0,
fragor_prime_head,2025-11-01T12:52:16+00:00,pc,3.5,2.0,8.333,16.0,
fragor_prime_set,2025-11-01T12:52:17+00:00,pc,24.0,5.0,45.0,30.0,
frost_prime_blueprint,2025-11-01T12:52:18+00:00,pc,30.0,8.0,46.333,18.0,
frost_prime_chassis_blueprint,2025-11-01T12:52:21+00:00,pc,7.333,3.0,15.0,19.0,
frost_prime_neuroptics_blueprint,2025-11-01T12:52:25+00:00,pc,5.0,4.0,9.667,18.0,
frost_prime_set,2025-11-01T12:52:26+00:00,pc,80.0,20.0,90.0,57.0,
frost_prime_systems_blueprint,2025-11-01T12:52:35+00:00,pc,3.0,1.0,11.667,17.0,
fulmin_prime_barrel,2025-11-01T12:52:44+00:00,pc,,0.0,4.667,13.0,
fulmin_prime_blueprint,2025-11-01T12:52:50+00:00,pc,1.5,2.0,3.333,14.0,
fulmin_prime_receiver,2025-11-01T12:52:51+00:00,pc,8.333,3.0,16.0,23.0,
fulmin_prime_set,2025-11-01T12:52:52+00:00,pc,18.0,1.0,29.667,45.0,
fulmin_prime_stock,2025-11-01T12:52:54+00:00,pc,1.0,1.0,4.333,15.0,
galatine_prime_blade,2025-11-01T12:52:57+00:00,pc,,0.0,4.667,10.0,
galatine_prime_blueprint,2025-11-01T12:52:58+00:00,pc,19.333,6.0,44.333,7.0,
galatine_prime_handle,2025-11-01T12:53:00+00:00,pc,,0.0,5.667,11.0,
galatine_prime_set,2025-11-01T12:53:01+00:00,pc,37.0,5.0,48.333,34.0,
gara_prime_blueprint,2025-11-01T12:53:07+00:00,pc,25.0,11.0,37.333,29.0,
gara_prime_chassis_blueprint,2025-11-01T12:53:09+00:00,pc,4.5,2.0,13.0,22.0,
gara_prime_neuroptics_blueprint,2025-11-01T12:53:10+00:00,pc,,0.0,5.0,28.0,
gara_prime_set,2025-11-01T12:53:12+00:00,pc,55.667,15.0,68.667,83.0,
gara_prime_systems_blueprint,2025-11-01T12:53:13+00:00,pc,,0.0,4.667,25.0,
garuda_prime_blueprint,2025-11-01T12:53:14+00:00,pc,,0.0,3.0,26.0,
garuda_prime_chassis_blueprint,2025-11-01T12:53:16+00:00,pc,4.0,2.0,7.667,31.0,
garuda_prime_neuroptics_blueprint,2025-11-01T12:53:21+00:00,pc,10.333,4.0,16.667,24.0,
garuda_prime_set,2025-11-01T12:53:25+00:00,pc,70.667,8.0,79.667,46.0,
garuda_prime_systems_blueprint,2025-11-01T12:53:26+00:00,pc,37.333,16.0,40.0,20.0,
gauss_prime_blueprint,2025-11-01T12:53:30+00:00,pc,1.0,1.0,2.333,29.0,
gauss_prime_chassis_blueprint,2025-11-01T12:53:36+00:00,pc,1.333,3.0,2.333,34.0,
gauss_prime_neuroptics_blueprint,2025-11-01T12:53:37+00:00,pc,9.667,9.0,8.667,21.0,
gauss_prime_set,2025-11-01T12:53:39+00:00,pc,33.667,41.0,34.667,98.0,
gauss_prime_systems_blueprint,2025-11-01T12:53:40+00:00,pc,16.333,16.0,17.0,19.0,
glaive_prime_blade,2025-11-01T12:53:42+00:00,pc,5.0,1.0,18.333,18.0,
glaive_prime_blueprint,2025-11-01T12:53:47+00:00,pc,6.5,2.0,18.333,35.0,
glaive_prime_disc,2025-11-01T12:53:49+00:00,pc,4.0,2.0,9.667,20.0,
glaive_prime_set,2025-11-01T12:53:50+00:00,pc,54.667,6.0,75.0,72.0,
gram_prime_blade,2025-11-01T12:53:52+00:00,pc,,0.0,5.0,11.0,
gram_prime_blueprint,2025-11-01T12:53:52+00:00,pc,,0.0,4.0,20.0,
gram_prime_handle,2025-11-01T12:53:58+00:00,pc,9.0,3.0,14.667,15.0,
gram_prime_set,2025-11-01T12:54:00+00:00,pc,9.0,1.0,28.667,45.0,
grendel_prime_blueprint,2025-11-01T12:54:02+00:00,pc,7.333,7.0,10.333,22.0,
grendel_prime_chassis_blueprint,2025-11-01T12:54:07+00:00,pc,1.5,2.0,4.333,25.0,
grendel_prime_neuroptics_blueprint,2025-11-01T12:54:11+00:00,pc,5.0,1.0,4.0,24.0,
grendel_prime_set,2025-11-01T12:54:17+00:00,pc,28.0,9.0,39.333,87.0,
grendel_prime_systems_blueprint,2025-11-01T12:54:19+00:00,pc,14.0,4.0,20.0,26.0,
guandao_prime_blade,2025-11-01T12:54:30+00:00,pc,5.333,5.0,6.667,13.0,
guandao_prime_blueprint,2025-11-01T12:54:36+00:00,pc,2.0,1.0,9.667,19.0,
guandao_prime_handle,2025-11-01T12:54:37+00:00,pc,11.333,7.0,16.333,20.0,
guandao_prime_set,2025-11-01T12:54:37+00:00,pc,25.0,6.0,46.667,41.0,
gunsen_prime_blade,2025-11-01T12:54:38+00:00,pc,5.333,4.0,10.333,21.0,
gunsen_prime_blueprint,2025-11-01T12:54:50+00:00,pc,,0.0,1.0,14.0,
gunsen_prime_handle,2025-11-01T12:54:52+00:00,pc,2.0,2.0,5.0,19.0,
gunsen_prime_set,2025-11-01T12:54:54+00:00,pc,26.667,5.0,36.0,31.0,
harrow_prime_blueprint,2025-11-01T12:54:56+00:00,pc,1.5,2.0,3.667,30.0,
harrow_prime_chassis_blueprint,2025-11-01T12:54:58+00:00,pc,,0.0,7.0,22.0,
harrow_prime_neuroptics_blueprint,2025-11-01T12:55:03+00:00,pc,3.0,2.0,5.0,30.0,
harrow_prime_set,2025-11-01T12:55:09+00:00,pc,42.333,4.0,58.0,68.0,
harrow_prime_systems_blueprint,2025-11-01T12:55:16+00:00,pc,20.667,4.0,30.667,18.0,
helios_prime_blueprint,2025-11-01T12:55:22+00:00,pc,2.0,1.0,5.667,13.0,
helios_prime_carapace,2025-11-01T12:55:23+00:00,pc,,0.0,4.333,16.0,
helios_prime_cerebrum,2025-11-01T12:55:24+00:00,pc,18.667,5.0,33.333,12.0,
helios_prime_set,2025-11-01T12:55:28+00:00,pc,41.667,4.0,60.0,63.0,
helios_prime_systems,2025-11-01T12:55:30+00:00,pc,4.0,1.0,9.333,15.0,
hikou_prime_blueprint,2025-11-01T12:55:35+00:00,pc,,0.0,4.0,15.0,
hikou_prime_pouch,2025-11-01T12:55:35+00:00,pc,1.5,2.0,8.667,7.0,
hikou_prime_set,2025-11-01T12:55:37+00:00,pc,20.0,2.0,50.0,31.0,
hikou_prime_stars,2025-11-01T12:55:38+00:00,pc,5.0,1.0,16.667,4.0,
hildryn_prime_blueprint,2025-11-01T12:55:39+00:00,pc,21.667,8.0,34.333,30.0,
hildryn_prime_chassis_blueprint,2025-11-01T12:55:43+00:00,pc,3.0,2.0,6.333,29.0,
hildryn_prime_neuroptics_blueprint,2025-11-01T12:55:50+00:00,pc,,0.0,5.0,19.0,
hildryn_prime_set,2025-11-01T12:55:52+00:00,pc,40.0,15.0,47.0,98.0,
hildryn_prime_systems_blueprint,2025-11-01T12:55:55+00:00,pc,1.0,1.0,2.0,21.0,
hydroid_prime_blueprint,2025-11-01T12:55:56+00:00,pc,9.5,2.0,15.667,18.0,
hydroid_prime_chassis_blueprint,2025-11-01T12:55:58+00:00,pc,,0.0,8.333,22.0,
hydroid_prime_neuroptics_blueprint,2025-11-01T12:55:59+00:00,pc,7.333,3.0,18.0,12.0,
hydroid_prime_set,2025-11-01T12:56:02+00:00,pc,83.0,22.0,97.0,36.0,
