item_url,ts,platform,top_buy_avg,buy_count,top_sell_avg,sell_count
zylok_prime_set,2025-12-01T02:21:00+00:00,pc,10.333,6,15.0,24
acceltra_prime_barrel,2025-12-01T12:52:40+00:00,pc,7.333,11,6.333,26
acceltra_prime_blueprint,2025-12-01T12:52:41+00:00,pc,,0,1.667,19
acceltra_prime_receiver,2025-12-01T12:52:41+00:00,pc,,0,2.0,28
acceltra_prime_set,2025-12-01T12:52:42+00:00,pc,18.0,15,20.0,83
acceltra_prime_stock,2025-12-01T12:52:43+00:00,pc,6.333,5,9.0,21
afuris_prime_barrel,2025-12-01T12:52:44+00:00,pc,1.5,2,5.0,9
afuris_prime_blueprint,2025-12-01T12:52:44+00:00,pc,,0,3.0,18
afuris_prime_link,2025-12-01T12:52:45+00:00,pc,,0,3.667,16
afuris_prime_receiver,2025-12-01T12:52:46+00:00,pc,24.333,12,34.333,11
afuris_prime_set,2025-12-01T12:52:46+00:00,pc,60.0,7,86.667,23
akarius_prime_barrel,2025-12-01T12:52:47+00:00,pc,1.0,1,2.333,18
akarius_prime_blueprint,2025-12-01T12:52:48+00:00,pc,6.667,6,9.0,30
akarius_prime_link,2025-12-01T12:52:49+00:00,pc,1.5,2,2.0,29
akarius_prime_receiver,2025-12-01T12:52:50+00:00,pc,7.0,12,9.667,17
akarius_prime_set,2025-12-01T12:52:50+00:00,pc,38.333,14,41.667,56
akbolto_prime_barrel,2025-12-01T12:52:51+00:00,pc,5.333,5,6.333,12
akbolto_prime_blueprint,2025-12-01T12:52:52+00:00,pc,,0,3.0,10
akbolto_prime_link,2025-12-01T12:52:53+00:00,pc,4.0,1,4.667,11
akbolto_prime_receiver,2025-12-01T12:52:53+00:00,pc,17.0,9,31.667,8
akbolto_prime_set,2025-12-01T12:52:54+00:00,pc,51.667,6,86.333,27
akbronco_prime_blueprint,2025-12-01T12:52:55+00:00,pc,,0,2.0,7
akbronco_prime_link,2025-12-01T12:52:55+00:00,pc,1.667,4,2.0,17
akbronco_prime_set,2025-12-01T12:52:56+00:00,pc,2.0,1,8.0,17
akjagara_prime_barrel,2025-12-01T12:52:57+00:00,pc,15.0,9,22.667,12
akjagara_prime_blueprint,2025-12-01T12:52:58+00:00,pc,2.0,1,3.333,6
akjagara_prime_link,2025-12-01T12:52:58+00:00,pc,4.0,3,7.0,11
akjagara_prime_receiver,2025-12-01T12:52:59+00:00,pc,7.333,8,10.0,13
akjagara_prime_set,2025-12-01T12:53:00+00:00,pc,60.333,7,96.0,21
aklex_prime_blueprint,2025-12-01T12:53:01+00:00,pc,,0,7.667,11
aklex_prime_link,2025-12-01T12:53:01+00:00,pc,28.0,11,46.667,17
aklex_prime_set,2025-12-01T12:53:02+00:00,pc,38.667,5,49.333,29
akmagnus_prime_blueprint,2025-12-01T12:53:03+00:00,pc,7.0,3,16.333,14
akmagnus_prime_link,2025-12-01T12:53:04+00:00,pc,7.667,3,20.0,17
akmagnus_prime_set,2025-12-01T12:53:04+00:00,pc,23.333,6,42.667,30
aksomati_prime_barrel,2025-12-01T12:53:05+00:00,pc,5.333,4,9.0,8
aksomati_prime_blueprint,2025-12-01T12:53:06+00:00,pc,3.0,1,4.0,13
aksomati_prime_link,2025-12-01T12:53:07+00:00,pc,26.667,14,35.0,17
aksomati_prime_receiver,2025-12-01T12:53:08+00:00,pc,5.0,4,6.667,14
aksomati_prime_set,2025-12-01T12:53:08+00:00,pc,32.5,2,90.0,28
akstiletto_prime_barrel,2025-12-01T12:53:09+00:00,pc,10.333,8,23.667,6
akstiletto_prime_blueprint,2025-12-01T12:53:10+00:00,pc,5.667,3,14.333,14
akstiletto_prime_link,2025-12-01T12:53:10+00:00,pc,5.0,1,13.0,5
akstiletto_prime_receiver,2025-12-01T12:53:11+00:00,pc,11.333,6,36.667,4
akstiletto_prime_set,2025-12-01T12:53:12+00:00,pc,83.333,6,139.667,21
akvasto_prime_blueprint,2025-12-01T12:53:12+00:00,pc,9.0,2,19.333,14
akvasto_prime_link,2025-12-01T12:53:13+00:00,pc,4.5,2,8.0,20
akvasto_prime_set,2025-12-01T12:53:13+00:00,pc,26.5,2,36.667,31
ankyros_prime_blade,2025-12-01T12:53:14+00:00,pc,5.0,1,7.667,13
ankyros_prime_blueprint,2025-12-01T12:53:15+00:00,pc,2.0,1,7.333,5
ankyros_prime_gauntlet,2025-12-01T12:53:15+00:00,pc,7.333,8,14.667,6
ankyros_prime_set,2025-12-01T12:53:16+00:00,pc,33.333,4,58.0,23
ash_prime_blueprint,2025-12-01T12:53:17+00:00,pc,16.0,6,21.0,10
ash_prime_chassis_blueprint,2025-12-01T12:53:18+00:00,pc,10.0,7,16.0,14
ash_prime_neuroptics_blueprint,2025-12-01T12:53:18+00:00,pc,11.333,6,12.667,15
ash_prime_set,2025-12-01T12:53:19+00:00,pc,78.667,14,91.333,43
ash_prime_systems_blueprint,2025-12-01T12:53:20+00:00,pc,30.0,13,32.333,38
astilla_prime_barrel,2025-12-01T12:53:20+00:00,pc,7.5,2,14.333,12
astilla_prime_blueprint,2025-12-01T12:53:21+00:00,pc,2.0,1,5.0,13
astilla_prime_receiver,2025-12-01T12:53:22+00:00,pc,4.0,1,7.667,10
astilla_prime_set,2025-12-01T12:53:23+00:00,pc,23.333,3,37.667,38
astilla_prime_stock,2025-12-01T12:53:23+00:00,pc,2.5,2,5.0,15
atlas_prime_blueprint,2025-12-01T12:53:24+00:00,pc,1.5,2,3.667,29
atlas_prime_chassis_blueprint,2025-12-01T12:53:25+00:00,pc,3.0,1,6.0,27
atlas_prime_neuroptics_blueprint,2025-12-01T12:53:25+00:00,pc,43.333,22,49.667,13
atlas_prime_set,2025-12-01T12:53:26+00:00,pc,57.0,6,67.333,63
atlas_prime_systems_blueprint,2025-12-01T12:53:27+00:00,pc,2.0,2,4.0,32
ballistica_prime_blueprint,2025-12-01T12:53:28+00:00,pc,8.667,4,19.667,11
ballistica_prime_lower_limb,2025-12-01T12:53:29+00:00,pc,2.0,1,7.333,15
ballistica_prime_receiver,2025-12-01T12:53:29+00:00,pc,,0,4.333,12
ballistica_prime_set,2025-12-01T12:53:30+00:00,pc,40.0,2,71.667,21
ballistica_prime_string,2025-12-01T12:53:31+00:00,pc,5.0,1,7.667,10
ballistica_prime_upper_limb,2025-12-01T12:53:31+00:00,pc,,0,7.333,12
banshee_prime_blueprint,2025-12-01T12:53:32+00:00,pc,,0,5.333,17
banshee_prime_chassis_blueprint,2025-12-01T12:53:33+00:00,pc,7.5,2,27.333,20
banshee_prime_neuroptics_blueprint,2025-12-01T12:53:33+00:00,pc,,0,3.0,22
banshee_prime_set,2025-12-01T12:53:34+00:00,pc,47.667,4,66.333,52
banshee_prime_systems_blueprint,2025-12-01T12:53:35+00:00,pc,16.0,4,27.333,15
baruuk_prime_blueprint,2025-12-01T12:53:36+00:00,pc,6.333,4,14.0,19
baruuk_prime_chassis_blueprint,2025-12-01T12:53:36+00:00,pc,,0,3.667,33
baruuk_prime_neuroptics_blueprint,2025-12-01T12:53:37+00:00,pc,15.0,7,23.0,31
baruuk_prime_set,2025-12-01T12:53:38+00:00,pc,42.0,12,54.333,69
baruuk_prime_systems_blueprint,2025-12-01T12:53:38+00:00,pc,3.0,2,9.0,17
baza_prime_barrel,2025-12-01T12:53:39+00:00,pc,,0,4.333,11
baza_prime_blueprint,2025-12-01T12:53:40+00:00,pc,5.333,4,15.667,6
baza_prime_receiver,2025-12-01T12:53:41+00:00,pc,3.0,3,5.333,11
baza_prime_set,2025-12-01T12:53:42+00:00,pc,48.333,8,74.667,17
baza_prime_stock,2025-12-01T12:53:42+00:00,pc,18.333,7,70.0,3
bo_prime_blueprint,2025-12-01T12:53:43+00:00,pc,13.5,2,18.333,13
bo_prime_handle,2025-12-01T12:53:44+00:00,pc,11.5,2,13.333,21
bo_prime_ornament,2025-12-01T12:53:44+00:00,pc,23.333,12,28.333,19
bo_prime_set,2025-12-01T12:53:45+00:00,pc,80.667,23,87.667,26
boar_prime_barrel,2025-12-01T12:53:46+00:00,pc,4.0,3,8.667,14
boar_prime_blueprint,2025-12-01T12:53:46+00:00,pc,4.0,3,8.667,27
boar_prime_receiver,2025-12-01T12:53:47+00:00,pc,11.667,7,10.667,20
boar_prime_set,2025-12-01T12:53:48+00:00,pc,61.667,19,68.0,106
boar_prime_stock,2025-12-01T12:53:49+00:00,pc,24.0,8,34.0,33
boltor_prime_barrel,2025-12-01T12:53:49+00:00,pc,4.333,3,18.333,7
boltor_prime_blueprint,2025-12-01T12:53:50+00:00,pc,,0,19.0,11
boltor_prime_receiver,2025-12-01T12:53:51+00:00,pc,5.0,1,8.0,15
boltor_prime_set,2025-12-01T12:53:51+00:00,pc,46.0,6,60.0,33
boltor_prime_stock,2025-12-01T12:53:52+00:00,pc,4.0,4,9.667,10
braton_prime_barrel,2025-12-01T12:53:53+00:00,pc,,0,3.0,9
braton_prime_blueprint,2025-12-01T12:53:53+00:00,pc,,0,1.333,19
braton_prime_receiver,2025-12-01T12:53:54+00:00,pc,2.0,2,3.0,15
braton_prime_set,2025-12-01T12:53:55+00:00,pc,6.0,10,7.0,46
braton_prime_stock,2025-12-01T12:53:56+00:00,pc,,0,1.667,27
bronco_prime_barrel,2025-12-01T12:53:56+00:00,pc,1.667,4,2.333,16
bronco_prime_blueprint,2025-12-01T12:53:57+00:00,pc,,0,4.0,7
bronco_prime_receiver,2025-12-01T12:53:58+00:00,pc,,0,1.333,13
bronco_prime_set,2025-12-01T12:53:59+00:00,pc,3.667,6,7.333,37
burston_prime_barrel,2025-12-01T12:54:00+00:00,pc,2.0,1,4.333,9
burston_prime_blueprint,2025-12-01T12:54:00+00:00,pc,,0,3.0,12
burston_prime_receiver,2025-12-01T12:54:01+00:00,pc,,0,3.333,13
burston_prime_set,2025-12-01T12:54:02+00:00,pc,4.333,5,7.0,51
burston_prime_stock,2025-12-01T12:54:03+00:00,pc,,0,2.333,10
caliban_prime_blueprint,2025-12-01T12:54:04+00:00,pc,,0,5.0,40
caliban_prime_chassis_blueprint,2025-12-01T12:54:05+00:00,pc,,0,4.0,29
caliban_prime_neuroptics_blueprint,2025-12-01T12:54:05+00:00,pc,7.0,5,10.0,34
caliban_prime_set,2025-12-01T12:54:06+00:00,pc,46.667,22,57.0,93
caliban_prime_systems_blueprint,2025-12-01T12:54:07+00:00,pc,21.333,17,28.667,39
carrier_prime_blueprint,2025-12-01T12:54:08+00:00,pc,5.333,4,9.667,11
carrier_prime_carapace,2025-12-01T12:54:09+00:00,pc,6.333,3,12.667,9
carrier_prime_cerebrum,2025-12-01T12:54:09+00:00,pc,35.0,13,48.333,11
carrier_prime_set,2025-12-01T12:54:10+00:00,pc,71.0,13,84.333,31
carrier_prime_systems,2025-12-01T12:54:10+00:00,pc,,0,6.667,15
cedo_prime_barrel,2025-12-01T12:54:11+00:00,pc,3.0,1,4.0,18
cedo_prime_blueprint,2025-12-01T12:54:12+00:00,pc,6.667,7,9.0,24
cedo_prime_receiver,2025-12-01T12:54:12+00:00,pc,1.0,1,3.0,19
cedo_prime_set,2025-12-01T12:54:13+00:00,pc,17.0,7,24.333,80
cedo_prime_stock,2025-12-01T12:54:14+00:00,pc,2.0,1,3.667,11
cernos_prime_blueprint,2025-12-01T12:54:15+00:00,pc,2.5,2,5.0,13
cernos_prime_grip,2025-12-01T12:54:15+00:00,pc,4.667,5,8.333,13
cernos_prime_lower_limb,2025-12-01T12:54:16+00:00,pc,,0,19.333,13
cernos_prime_set,2025-12-01T12:54:17+00:00,pc,40.5,2,59.667,28
cernos_prime_string,2025-12-01T12:54:17+00:00,pc,4.0,1,8.333,11
cernos_prime_upper_limb,2025-12-01T12:54:18+00:00,pc,2.667,3,8.333,7
chroma_prime_blueprint,2025-12-01T12:54:19+00:00,pc,5.333,8,7.0,32
chroma_prime_chassis_blueprint,2025-12-01T12:54:19+00:00,pc,3.667,3,8.333,25
chroma_prime_neuroptics_blueprint,2025-12-01T12:54:20+00:00,pc,16.333,4,29.0,18
chroma_prime_set,2025-12-01T12:54:21+00:00,pc,62.667,17,69.333,55
chroma_prime_systems_blueprint,2025-12-01T12:54:22+00:00,pc,9.0,3,23.333,14
cobra_and_crane_prime_blade,2025-12-01T12:54:22+00:00,pc,,0,4.667,16
cobra_and_crane_prime_blueprint,2025-12-01T12:54:23+00:00,pc,2.0,3,4.0,13
cobra_and_crane_prime_guard,2025-12-01T12:54:24+00:00,pc,5.0,2,12.667,10
cobra_and_crane_prime_hilt,2025-12-01T12:54:24+00:00,pc,,0,5.0,10
cobra_and_crane_prime_set,2025-12-01T12:54:25+00:00,pc,14.333,5,22.333,27
corinth_prime_barrel,2025-12-01T12:54:26+00:00,pc,28.333,10,42.333,13
corinth_prime_blueprint,2025-12-01T12:54:27+00:00,pc,2.5,2,4.667,8
corinth_prime_receiver,2025-12-01T12:54:27+00:00,pc,,0,5.0,13
corinth_prime_set,2025-12-01T12:54:29+00:00,pc,45.0,4,71.667,26
corinth_prime_stock,2025-12-01T12:54:30+00:00,pc,5.0,3,11.667,6
corvas_prime_barrel,2025-12-01T12:54:31+00:00,pc,12.0,5,23.333,12
corvas_prime_blueprint,2025-12-01T12:54:32+00:00,pc,,0,4.0,13
corvas_prime_receiver,2025-12-01T12:54:33+00:00,pc,3.0,3,5.333,15
corvas_prime_set,2025-12-01T12:54:33+00:00,pc,26.0,2,43.0,34
corvas_prime_stock,2025-12-01T12:54:34+00:00,pc,2.0,1,4.667,12
daikyu_prime_blueprint,2025-12-01T12:54:35+00:00,pc,,0,1.333,17
daikyu_prime_grip,2025-12-01T12:54:35+00:00,pc,6.0,3,8.333,19
daikyu_prime_lower_limb,2025-12-01T12:54:36+00:00,pc,,0,3.333,19
daikyu_prime_set,2025-12-01T12:54:37+00:00,pc,15.667,6,27.667,42
daikyu_prime_string,2025-12-01T12:54:38+00:00,pc,2.0,1,4.667,7
daikyu_prime_upper_limb,2025-12-01T12:54:38+00:00,pc,,0,3.333,20
dakra_prime_blade,2025-12-01T12:54:39+00:00,pc,8.0,1,9.0,14
dakra_prime_blueprint,2025-12-01T12:54:39+00:00,pc,3.0,1,5.0,9
dakra_prime_handle,2025-12-01T12:54:40+00:00,pc,2.0,1,6.667,9
dakra_prime_set,2025-12-01T12:54:41+00:00,pc,9.0,2,18.333,55
destreza_prime_blade,2025-12-01T12:54:42+00:00,pc,27.0,10,36.0,10
destreza_prime_blueprint,2025-12-01T12:54:42+00:00,pc,2.0,1,5.0,16
destreza_prime_handle,2025-12-01T12:54:43+00:00,pc,5.5,2,6.333,12
destreza_prime_set,2025-12-01T12:54:44+00:00,pc,37.0,5,54.333,25
dethcube_prime_blueprint,2025-12-01T12:54:44+00:00,pc,15.667,9,20.0,20
dethcube_prime_carapace,2025-12-01T12:54:45+00:00,pc,2.0,2,4.667,23
dethcube_prime_cerebrum,2025-12-01T12:54:46+00:00,pc,33.667,17,43.0,12
dethcube_prime_set,2025-12-01T12:54:46+00:00,pc,73.333,15,87.333,35
dethcube_prime_systems,2025-12-01T12:54:47+00:00,pc,5.0,6,6.0,19
dual_kamas_prime_blade,2025-12-01T12:54:48+00:00,pc,26.667,10,46.0,7
dual_kamas_prime_blueprint,2025-12-01T12:54:49+00:00,pc,2.0,1,9.667,5
dual_kamas_prime_handle,2025-12-01T12:54:49+00:00,pc,5.0,1,8.333,12
dual_kamas_prime_set,2025-12-01T12:54:50+00:00,pc,76.333,4,112.333,15
dual_keres_prime_blade,2025-12-01T12:54:50+00:00,pc,3.0,2,5.0,13
dual_keres_prime_blueprint,2025-12-01T12:54:51+00:00,pc,7.333,4,12.0,20
dual_keres_prime_handle,2025-12-01T12:54:52+00:00,pc,5.0,1,6.667,11
dual_keres_prime_set,2025-12-01T12:54:52+00:00,pc,25.333,3,44.333,42
dual_zoren_prime_blade,2025-12-01T12:54:53+00:00,pc,7.0,4,10.333,20
dual_zoren_prime_blueprint,2025-12-01T12:54:54+00:00,pc,1.0,3,2.667,25
dual_zoren_prime_handle,2025-12-01T12:54:55+00:00,pc,1.0,1,3.667,12
dual_zoren_prime_set,2025-12-01T12:54:55+00:00,pc,22.0,5,34.0,52
ember_prime_blueprint,2025-12-01T12:54:56+00:00,pc,22.667,5,30.667,27
ember_prime_chassis_blueprint,2025-12-01T12:54:57+00:00,pc,,0,14.0,16
ember_prime_neuroptics_blueprint,2025-12-01T12:54:57+00:00,pc,10.667,5,16.667,13
ember_prime_set,2025-12-01T12:54:58+00:00,pc,81.667,9,89.0,46
ember_prime_systems_blueprint,2025-12-01T12:54:59+00:00,pc,,0,10.0,26
epitaph_prime_barrel,2025-12-01T12:55:00+00:00,pc,1.5,2,2.0,19
epitaph_prime_blueprint,2025-12-01T12:55:01+00:00,pc,,0,6.667,9
epitaph_prime_receiver,2025-12-01T12:55:01+00:00,pc,7.0,7,8.0,31
epitaph_prime_set,2025-12-01T12:55:02+00:00,pc,10.667,8,14.667,65
equinox_prime_blueprint,2025-12-01T12:55:04+00:00,pc,7.0,5,12.667,17
equinox_prime_chassis_blueprint,2025-12-01T12:55:05+00:00,pc,1.667,3,4.0,30
equinox_prime_neuroptics_blueprint,2025-12-01T12:55:06+00:00,pc,2.0,1,7.0,28
equinox_prime_set,2025-12-01T12:55:07+00:00,pc,46.667,13,60.0,68
equinox_prime_systems_blueprint,2025-12-01T12:55:08+00:00,pc,20.0,10,32.667,23
euphona_prime_barrel,2025-12-01T12:55:09+00:00,pc,,0,6.0,12
euphona_prime_blueprint,2025-12-01T12:55:09+00:00,pc,,0,4.667,6
euphona_prime_receiver,2025-12-01T12:55:10+00:00,pc,28.333,17,41.667,14
euphona_prime_set,2025-12-01T12:55:11+00:00,pc,30.667,3,49.333,20
fang_prime_blade,2025-12-01T12:55:12+00:00,pc,,0,3.667,6
fang_prime_blueprint,2025-12-01T12:55:12+00:00,pc,,0,1.667,8
fang_prime_handle,2025-12-01T12:55:13+00:00,pc,1.0,1,2.0,14
fang_prime_set,2025-12-01T12:55:14+00:00,pc,4.0,4,8.333,35
fragor_prime_blueprint,2025-12-01T12:55:15+00:00,pc,,0,10.667,9
fragor_prime_handle,2025-12-01T12:55:15+00:00,pc,,0,20.0,9
fragor_prime_head,2025-12-01T12:55:16+00:00,pc,3.0,2,9.667,8
fragor_prime_set,2025-12-01T12:55:16+00:00,pc,30.0,4,43.667,34
frost_prime_blueprint,2025-12-01T12:55:18+00:00,pc,32.0,9,42.0,23
frost_prime_chassis_blueprint,2025-12-01T12:55:19+00:00,pc,7.0,5,15.333,13
frost_prime_neuroptics_blueprint,2025-12-01T12:55:20+00:00,pc,4.0,6,8.333,22
frost_prime_set,2025-12-01T12:55:20+00:00,pc,80.333,20,85.333,58
frost_prime_systems_blueprint,2025-12-01T12:55:21+00:00,pc,5.0,2,14.0,21
fulmin_prime_barrel,2025-12-01T12:55:22+00:00,pc,,0,3.333,17
fulmin_prime_blueprint,2025-12-01T12:55:23+00:00,pc,2.0,1,4.0,24
fulmin_prime_receiver,2025-12-01T12:55:24+00:00,pc,10.667,4,18.667,15
fulmin_prime_set,2025-12-01T12:55:24+00:00,pc,17.667,6,25.333,61
fulmin_prime_stock,2025-12-01T12:55:25+00:00,pc,1.5,2,4.667,15
galatine_prime_blade,2025-12-01T12:55:25+00:00,pc,2.0,1,4.667,13
galatine_prime_blueprint,2025-12-01T12:55:26+00:00,pc,21.667,7,38.333,7
galatine_prime_handle,2025-12-01T12:55:27+00:00,pc,1.0,1,4.667,15
galatine_prime_set,2025-12-01T12:55:27+00:00,pc,36.667,6,54.667,21
gara_prime_blueprint,2025-12-01T12:55:28+00:00,pc,30.0,14,36.333,31
gara_prime_chassis_blueprint,2025-12-01T12:55:29+00:00,pc,8.0,5,16.333,15
gara_prime_neuroptics_blueprint,2025-12-01T12:55:30+00:00,pc,1.0,1,5.667,39
gara_prime_set,2025-12-01T12:55:31+00:00,pc,64.333,14,67.333,66
gara_prime_systems_blueprint,2025-12-01T12:55:32+00:00,pc,1.5,2,5.0,20
garuda_prime_blueprint,2025-12-01T12:55:33+00:00,pc,,0,3.333,22
garuda_prime_chassis_blueprint,2025-12-01T12:55:33+00:00,pc,2.0,1,5.333,30
garuda_prime_neuroptics_blueprint,2025-12-01T12:55:34+00:00,pc,14.667,7,18.667,26
garuda_prime_set,2025-12-01T12:55:35+00:00,pc,68.333,9,77.333,69
garuda_prime_systems_blueprint,2025-12-01T12:55:36+00:00,pc,31.333,16,35.333,42
gauss_prime_blueprint,2025-12-01T12:55:36+00:00,pc,1.667,3,2.0,49
gauss_prime_chassis_blueprint,2025-12-01T12:55:37+00:00,pc,1.5,2,2.0,40
gauss_prime_neuroptics_blueprint,2025-12-01T12:55:38+00:00,pc,7.333,8,9.667,24
gauss_prime_set,2025-12-01T12:55:38+00:00,pc,34.0,38,33.333,139
gauss_prime_systems_blueprint,2025-12-01T12:55:40+00:00,pc,15.667,27,18.333,30
glaive_prime_blade,2025-12-01T12:55:40+00:00,pc,9.333,4,20.667,16
glaive_prime_blueprint,2025-12-01T12:55:41+00:00,pc,8.0,4,18.0,39
glaive_prime_disc,2025-12-01T12:55:42+00:00,pc,4.0,2,8.667,31
glaive_prime_set,2025-12-01T12:55:43+00:00,pc,62.333,9,73.333,61
gram_prime_blade,2025-12-01T12:55:43+00:00,pc,2.0,1,5.0,8
gram_prime_blueprint,2025-12-01T12:55:44+00:00,pc,2.0,1,5.333,16
gram_prime_handle,2025-12-01T12:55:45+00:00,pc,7.0,5,14.667,13
gram_prime_set,2025-12-01T12:55:46+00:00,pc,10.0,1,29.333,36
grendel_prime_blueprint,2025-12-01T12:55:46+00:00,pc,7.0,2,10.0,31
grendel_prime_chassis_blueprint,2025-12-01T12:55:47+00:00,pc,2.0,1,3.0,20
grendel_prime_neuroptics_blueprint,2025-12-01T12:55:48+00:00,pc,,0,4.667,12
grendel_prime_set,2025-12-01T12:55:49+00:00,pc,34.333,11,40.0,84
grendel_prime_systems_blueprint,2025-12-01T12:55:50+00:00,pc,18.667,7,20.0,16
guandao_prime_blade,2025-12-01T12:55:51+00:00,pc,3.333,3,7.0,10
guandao_prime_blueprint,2025-12-01T12:55:51+00:00,pc,,0,3.667,30
guandao_prime_handle,2025-12-01T12:55:52+00:00,pc,9.333,5,14.0,27
guandao_prime_set,2025-12-01T12:55:54+00:00,pc,25.0,1,42.667,46
gunsen_prime_blade,2025-12-01T12:55:55+00:00,pc,5.0,1,10.333,12
gunsen_prime_blueprint,2025-12-01T12:55:55+00:00,pc,2.0,1,3.0,11
gunsen_prime_handle,2025-12-01T12:55:56+00:00,pc,3.0,2,8.0,12
gunsen_prime_set,2025-12-01T12:55:57+00:00,pc,29.333,4,37.667,24
harrow_prime_blueprint,2025-12-01T12:55:58+00:00,pc,2.333,4,4.667,30
harrow_prime_chassis_blueprint,2025-12-01T12:55:59+00:00,pc,7.0,6,10.0,15
harrow_prime_neuroptics_blueprint,2025-12-01T12:56:00+00:00,pc,2.667,3,5.333,37
harrow_prime_set,2025-12-01T12:56:02+00:00,pc,52.667,14,58.333,65
harrow_prime_systems_blueprint,2025-12-01T12:56:03+00:00,pc,21.667,6,26.0,24
helios_prime_blueprint,2025-12-01T12:56:03+00:00,pc,,0,4.667,18
helios_prime_carapace,2025-12-01T12:56:04+00:00,pc,2.0,1,4.667,12
helios_prime_cerebrum,2025-12-01T12:56:05+00:00,pc,27.0,9,40.0,7
helios_prime_set,2025-12-01T12:56:05+00:00,pc,49.0,8,59.333,49
helios_prime_systems,2025-12-01T12:56:06+00:00,pc,5.0,3,9.333,10
hikou_prime_blueprint,2025-12-01T12:56:07+00:00,pc,,0,3.667,15
hikou_prime_pouch,2025-12-01T12:56:08+00:00,pc,6.0,1,9.333,14
hikou_prime_set,2025-12-01T12:56:08+00:00,pc,36.667,5,49.333,29
hikou_prime_stars,2025-12-01T12:56:09+00:00,pc,5.333,5,6.333,16
hildryn_prime_blueprint,2025-12-01T12:56:10+00:00,pc,16.333,13,19.0,73
hildryn_prime_chassis_blueprint,2025-12-01T12:56:11+00:00,pc,7.0,8,11.333,14
hildryn_prime_neuroptics_blueprint,2025-12-01T12:56:11+00:00,pc,4.0,4,5.333,35
hildryn_prime_set,2025-12-01T12:56:12+00:00,pc,40.667,20,45.0,115
hildryn_prime_systems_blueprint,2025-12-01T12:56:13+00:00,pc,4.0,5,3.0,36
hydroid_prime_blueprint,2025-12-01T12:56:14+00:00,pc,9.0,5,17.333,19
hydroid_prime_chassis_blueprint,2025-12-01T12:56:15+00:00,pc,5.333,3,7.0,23
hydroid_prime_neuroptics_blueprint,2025-12-01T12:56:15+00:00,pc,9.333,6,15.0,20
hydroid_prime_set,2025-12-01T12:56:16+00:00,pc,80.0,13,96.0,39
hydroid_prime_systems_blueprint,2025-12-01T12:56:17+00:00,pc,27.667,12,35.0,38
hystrix_prime_barrel,2025-12-01T12:56:18+00:00,pc,,0,4.667,10
hystrix_prime_blueprint,2025-12-01T12:56:18+00:00,pc,,0,4.0,13
hystrix_prime_receiver,2025-12-01T12:56:19+00:00,pc,9.667,5,14.333,12
hystrix_prime_set,2025-12-01T12:56:20+00:00,pc,15.333,3,21.333,33
inaros_prime_blueprint,2025-12-01T12:56:21+00:00,pc,,0,6.0,22
inaros_prime_chassis_blueprint,2025-12-01T12:56:21+00:00,pc,,0,4.333,38
inaros_prime_neuroptics_blueprint,2025-12-01T12:56:22+00:00,pc,19.333,7,37.333,10
inaros_prime_set,2025-12-01T12:56:23+00:00,pc,39.333,5,56.667,76
inaros_prime_systems_blueprint,2025-12-01T12:56:24+00:00,pc,2.0,1,8.333,23
ivara_prime_blueprint,2025-12-01T12:56:24+00:00,pc,,0,8.0,29
ivara_prime_chassis_blueprint,2025-12-01T12:56:25+00:00,pc,21.0,8,35.0,18
ivara_prime_neuroptics_blueprint,2025-12-01T12:56:26+00:00,pc,2.667,3,5.0,18
ivara_prime_set,2025-12-01T12:56:27+00:00,pc,46.0,7,60.0,78
ivara_prime_systems_blueprint,2025-12-01T12:56:28+00:00,pc,5.0,1,8.0,30
karyst_prime_blade,2025-12-01T12:56:29+00:00,pc,11.333,4,14.667,14
karyst_prime_blueprint,2025-12-01T12:56:30+00:00,pc,1.0,1,5.0,9
karyst_prime_handle,2025-12-01T12:56:31+00:00,pc,,0,5.0,14
karyst_prime_set,2025-12-01T12:56:32+00:00,pc,10.0,1,26.0,38
khora_prime_blueprint,2025-12-01T12:56:32+00:00,pc,20.667,12,29.667,12
khora_prime_chassis_blueprint,2025-12-01T12:56:33+00:00,pc,,0,6.0,29
khora_prime_neuroptics_blueprint,2025-12-01T12:56:34+00:00,pc,20.0,9,31.667,27
khora_prime_set,2025-12-01T12:56:35+00:00,pc,70.0,24,80.0,68
khora_prime_systems_blueprint,2025-12-01T12:56:36+00:00,pc,3.333,3,6.667,28
knell_prime_barrel,2025-12-01T12:56:36+00:00,pc,15.667,4,25.333,18
knell_prime_blueprint,2025-12-01T12:56:37+00:00,pc,,0,3.667,10
knell_prime_receiver,2025-12-01T12:56:38+00:00,pc,,0,4.333,19
knell_prime_set,2025-12-01T12:56:38+00:00,pc,23.0,1,31.333,44
kogake_prime_blueprint,2025-12-01T12:56:39+00:00,pc,,0,5.0,16
kogake_prime_boot,2025-12-01T12:56:40+00:00,pc,,0,6.667,7
kogake_prime_gauntlet,2025-12-01T12:56:40+00:00,pc,10.0,7,20.0,10
kogake_prime_set,2025-12-01T12:56:41+00:00,pc,48.0,2,81.333,29
kompressa_prime_barrel,2025-12-01T12:56:42+00:00,pc,6.667,5,8.0,24
kompressa_prime_blueprint,2025-12-01T12:56:43+00:00,pc,2.0,1,7.667,6
kompressa_prime_reciever,2025-12-01T12:56:44+00:00,pc,1.0,1,8.667,21
